Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
34,Mining,211.41,29.75,29.1,28.89,115.95,"Thu Dec 9, 2021 - 17:38:36",User,2,ppm,,,,,Mining,,EA2110_12.0_B,1.9622,1.4038,28910.0117,356.2319,3.8547,1.2866,<LOD,4.994,321.8749,28.8132,586844.1875,1458.0259,<LOD,1.7907,67115.1562,248.5285,12.0605,2.2618,14006.2383,52.6438,<LOD,44.0766,131.2624,6.2098,54.899,4.9586,12501.5381,97.3038,<LOD,0,<LOD,2.9307,12136.3008,133.0455,6494.1973,873.8013,58.7333,21.4137,39.6688,1.239,<LOD,1.1702,110.2046,7.7279,1153.9117,75.8381,7.251,1.3259,<LOD,1.8542,60.0547,1.6384,<LOD,0,18166.918,69.6737,<LOD,6.3249,5.1283,0.9857,248957.6719,334.7925,11.1188,3.4017,552.8174,2.066,<LOD,0,4.6883,1.0923,1807.1215,28.5398,7.7561,1.7511,284.4284,10.5259,<LOD,10.2019,<LOD,1.3674,178.2219,6.2241,60.7233,1.6107
7,Mining,210.49,29.22,29.6,29.62,115.84,"Thu Dec 9, 2021 - 15:37:01",User,2,ppm,,,,,Mining,,EA2110_2.4,<LOD,3.4426,39137.8594,409.3134,5.8628,1.3731,<LOD,5.1761,341.634,30.2033,627968.5,1417.1184,<LOD,1.7835,98807.0469,290.6599,9.8666,2.3361,1752.0006,25.0672,<LOD,52.4231,130.8193,6.7041,42.5707,4.9121,17125.8301,113.9096,<LOD,0,<LOD,2.5414,14616.417,146.6782,4976.2197,853.8761,113.759,23.797,18.2484,1.1893,<LOD,1.255,139.2892,8.6386,1371.3865,83.9622,6.5058,1.3629,<LOD,1.94,57.487,1.6927,<LOD,0,19843.4336,71.0026,<LOD,6.2951,5.9581,1.0117,169887.1562,299.0766,10.5655,3.5509,737.5115,2.4535,<LOD,0,4.6287,1.1082,2310.5527,33.8613,7.0617,1.9274,352.7789,12.3834,<LOD,0,12.3918,0.8937,136.6741,5.8675,69.8988,1.8376
8,Mining,211.16,29.14,29.73,29.05,116.85,"Thu Dec 9, 2021 - 15:41:51",User,2,ppm,,,,,Mining,,EA2110_3.0,2.007,1.5495,29686.5957,382.1154,4.56,1.3859,<LOD,5.4916,395.2715,32.1991,640293.4375,1433.079,<LOD,1.9367,111295.7031,306.5874,7.2035,2.4396,11831.1152,49.2286,<LOD,55.6386,102.8788,6.6129,39.7821,5.0328,18343.5234,120.876,<LOD,0,<LOD,3.2901,12413.126,138.2052,3352.7417,911.998,113.3998,24.5123,23.7087,1.2671,<LOD,1.3193,134.325,8.8815,3258.1528,117.419,6.3819,1.4095,<LOD,2.0286,49.4916,1.6942,<LOD,0,23982.2285,78.9411,<LOD,7.9937,4.4326,1.0533,140972.8438,282.6509,7.0958,3.7334,816.0544,2.6641,<LOD,0,2.7865,1.1435,2302.6338,34.4236,8.0368,2.073,308.4912,12.216,<LOD,11.3284,19.5392,0.9692,158.3212,6.4054,64.217,1.9323
9,Mining,211.32,29.8,29.14,29.83,116.9,"Thu Dec 9, 2021 - 15:46:13",User,2,ppm,,,,,Mining,,EA2110_3.3,<LOD,3.1434,26317.3984,384.3159,5.2023,1.4493,<LOD,5.3641,373.0863,33.8798,614260.125,1508.8568,<LOD,1.9879,140541.7969,336.9249,10.5853,2.6127,9398.0645,45.3545,<LOD,56.9217,118.4527,7.1297,42.4618,5.1941,18406.2383,123.137,<LOD,0,<LOD,3.2715,13662.876,146.3745,3339.9143,985.2184,216.6549,27.5778,30.2279,1.3234,<LOD,1.2936,150.1024,9.3524,895.9515,78.7687,7.511,1.4603,<LOD,2.147,48.0489,1.6801,<LOD,0,30050.9648,88.9018,<LOD,7.024,4.4555,1.0588,138694.4844,284.6389,17.7403,4.0014,726.4328,2.5573,<LOD,0,3.3791,1.1768,2074.23,34.5058,6.5765,2.0161,352.1018,12.967,<LOD,11.6518,6.162,0.8741,165.5857,6.6117,73.2702,1.9394
10,Mining,210.2,29.15,29.85,29.49,115.77,"Thu Dec 9, 2021 - 15:50:35",User,2,ppm,,,,,Mining,,EA2110_3.6_A,1.9032,1.473,27289.7598,361.6076,3.6961,1.3608,<LOD,5.3169,296.3776,30.1129,614822.375,1471.2106,<LOD,1.8159,110328.7734,297.4713,9.0985,2.3429,12848.1807,50.9433,<LOD,47.6994,109.9896,6.3831,32.7845,4.8508,12729.6689,104.7468,<LOD,0,<LOD,2.6575,11975.0967,132.5233,5538.166,926.5089,88.2594,23.79,33.8502,1.3195,<LOD,1.2887,112.3785,8.3454,2168.7761,98.5131,6.5755,1.4113,<LOD,1.912,54.5467,1.744,<LOD,0,19999.7344,72.5961,<LOD,6.3221,5.4793,1.0335,178426.1094,305.9148,6.7858,3.5479,751.7802,2.5684,<LOD,0,4.5812,1.1365,1808.7281,30.106,9.6138,2.0463,330.1208,11.5213,<LOD,0,8.2137,0.8891,134.5513,6.0601,63.8393,1.8906
11,Mining,211.22,29.51,28.85,28.83,115.82,"Thu Dec 9, 2021 - 15:55:01",User,2,ppm,,,,,Mining,,EA2110_3.6_B,3.1692,1.4995,28876.4355,371.0405,2.952,1.2978,<LOD,5.3291,333.5195,30.434,607351.4375,1464.9343,<LOD,1.8455,111589.3203,300.98,10.683,2.3671,12942.2012,50.9503,<LOD,45.8815,112.3696,6.4709,37.5191,4.7697,12796.2275,101.0703,<LOD,0,<LOD,3.1062,12297.9033,135.0146,5737.4917,933.5351,76.9097,22.3923,34.7949,1.2713,<LOD,1.2417,115.9962,8.0982,2458.2827,103.5448,6.9148,1.3663,<LOD,1.937,53.9031,1.6608,<LOD,0,20918.2246,73.9816,<LOD,10.2551,4.6669,1.0185,181135.0469,306.5357,8.6358,3.5726,748.5039,2.4685,<LOD,0,3.055,1.1009,1795.9796,30.6861,7.116,1.9407,330.0066,11.6382,<LOD,10.5425,7.4221,0.8476,138.8179,5.9155,64.6341,1.8202
13,Mining,211.09,29,29.87,29.25,116.68,"Thu Dec 9, 2021 - 16:07:09",User,2,ppm,,,,,Mining,,EA2110_3.9,2.3082,1.5486,34519.3086,411.8791,4.9962,1.4243,<LOD,5.5368,414.0836,32.1784,624671.625,1503.2295,<LOD,1.9508,117989.6094,313.42,10.7251,2.4651,11521.0244,48.7238,<LOD,53.238,142.5551,7.079,60.74,5.4679,16699.0547,116.4948,<LOD,0,<LOD,3.2095,14642.4248,148.0915,4882.7051,957.9979,141.0468,25.5848,36.2388,1.3385,<LOD,1.307,146.6504,9.0226,1510.7124,87.1572,7.3772,1.4532,<LOD,2.0277,59.6286,1.8027,<LOD,0,27899.1309,85.0483,<LOD,6.9036,6.0724,1.0993,140698.0156,282.0666,14.813,3.7587,751.4551,2.5581,<LOD,0,4.8389,1.1936,2481.5286,35.9564,12.0106,2.0857,393.8346,13.2678,<LOD,11.4762,11.4517,0.9248,192.8998,6.8373,71.2248,1.9166
14,Mining,211.31,29.36,28.86,29.19,117.7,"Thu Dec 9, 2021 - 16:11:26",User,2,ppm,,,,,Mining,,EA2110_4.2,<LOD,2.6599,37670.0234,453.2735,3.5761,1.4054,<LOD,5.7019,451.0552,34.7388,600552.5,1654.8391,<LOD,1.983,110712.6797,323.2833,<LOD,5.5004,13031.1309,52.723,<LOD,61.0236,127.1651,7.343,50.6295,5.2904,21950.3184,130.5361,<LOD,0,<LOD,2.8513,12587.7178,146.312,5866.8486,1055.6298,113.8983,24.6508,8.9622,1.2204,<LOD,1.3431,123.0213,8.8798,10418.6426,196.9478,8.2162,1.4649,<LOD,2.1575,47.5209,1.7343,<LOD,0,36608.1523,99.8553,<LOD,7.0819,4.7681,1.0458,145475.7344,290.6242,11.2291,4.0195,856.5496,2.7541,<LOD,0,3.207,1.1765,2701.8552,38.6222,14.7275,2.2043,351.7921,13.7,<LOD,0,26.5492,1.0284,127.8521,6.0269,93.5815,2.095
15,Mining,211.17,28.94,28.91,28.88,117.7,"Thu Dec 9, 2021 - 16:15:56",User,2,ppm,,,,,Mining,,EA2110_4.5,<LOD,2.3772,30466.9102,409.3373,4.0119,1.3858,<LOD,5.438,389.7863,33.6643,596497.625,1596.1016,<LOD,2.0388,133333.5312,337.0505,4.7075,2.5293,20857.6875,65.0204,<LOD,60.0992,110.3903,7.006,38.2549,5.0437,16705.5352,118.2388,<LOD,0,<LOD,2.889,12035.0098,140.6463,5045.8945,1040.9966,100.3976,24.428,14.9404,1.2306,<LOD,1.3057,116.4178,8.688,1340.2374,86.0907,6.6313,1.4155,<LOD,2.1022,47.7017,1.718,<LOD,0,29118.0586,87.9358,<LOD,6.9247,3.5354,0.9961,150307.1562,291.979,11.2158,3.9333,794.3358,2.6672,<LOD,0,2.2652,1.1778,2134.2822,34.4681,12.1098,2.1363,293.0063,12.407,<LOD,0,5.6725,0.8672,148.0278,6.3304,54.5819,1.902
718,ucsb mining,211.16,0,0,0,0,"Sun Mar 13, 2022 - 18:27:06",User,2,ppm,,,,,Mining,,EA2110_47.2_A,<LOD,2.9949,12714.0547,272.3862,3.6723,1.1857,<LOD,5.5297,1290.3208,36.4127,621394.9375,1441.0428,<LOD,1.9422,126821.1328,305.4375,18.3787,2.4942,34606.1094,80.682,<LOD,35.4214,136.6332,6.5003,29.4186,4.7316,6944.2158,78.9676,<LOD,0,<LOD,3.162,5995.3828,96.0202,6118.5811,1016.9783,<LOD,32.1708,17.4396,1.1854,<LOD,1.2262,160.1933,8.8669,5845.562,146.8835,<LOD,1.847,<LOD,2.0338,38.8773,1.5655,<LOD,0,24859.8867,80.0691,<LOD,6.5898,5.0875,1.0607,150993.5,281.6831,7.5421,3.6944,675.8859,2.3911,<LOD,0,4.1027,1.1441,771.5087,28.5719,13.7876,2.0113,306.8613,10.5295,<LOD,11.4144,2.6001,0.7858,198.2417,6.7765,26.0959,1.6287
719,ucsb mining,210.5,0,0,0,0,"Sun Mar 13, 2022 - 18:31:07",User,2,ppm,,,,,Mining,,EA2110_47.2_B,<LOD,3.3141,12954.165,277.4997,3.5616,1.1613,<LOD,5.3288,1289.2318,36.1909,617275.1875,1446.8224,<LOD,1.8098,129106.3516,307.7459,20.2613,2.4992,35092.8984,81.7696,<LOD,34.4587,142.0881,6.6001,34.987,4.7745,6919.8306,77.3176,<LOD,0,<LOD,3.0746,6142.1138,97.2593,6436.7275,1036.2759,<LOD,30.5175,18.0578,1.1657,<LOD,1.2148,172.6879,8.8817,5684.3545,146.7084,<LOD,1.8206,<LOD,2.0183,38.4737,1.5372,<LOD,0,25340.584,81.2757,<LOD,6.5648,5.7252,1.047,151376.6719,283.506,<LOD,7.959,677.481,2.3485,<LOD,0,4.2293,1.0881,722.4844,29.9651,14.8326,1.9885,304.2239,10.6525,<LOD,11.0413,4.1478,0.7835,196.7024,6.6275,22.0202,1.5795
716,ucsb mining,210.58,0,0,0,0,"Sun Mar 13, 2022 - 18:18:28",User,2,ppm,,,,,Mining,,EA2110_47.5_A,3.1392,1.6352,22819.7188,382.6484,3.6469,1.3831,<LOD,5.6404,370.0504,33.3422,599389.0625,1644.5111,<LOD,2.0613,185985.5312,361.7314,12.9529,2.5978,19540.2715,63.8866,<LOD,43.827,180.0131,7.609,34.0123,5.0807,10321.9043,98.1524,<LOD,0,<LOD,3.4384,10059.2861,125.5311,5850.7446,1169.4148,46.5254,23.3653,16.1716,1.2521,<LOD,1.3183,151.2196,9.165,5456.6934,148.6313,5.2336,1.4446,<LOD,2.1305,35.6415,1.6472,<LOD,0,39257.9375,103.4196,<LOD,6.9342,5.2393,1.1127,97541.2812,248.8678,14.7185,3.9262,951.0982,2.964,<LOD,0,3.8491,1.2194,1314.7708,30.4699,11.9255,2.2766,364.3577,12.4492,<LOD,12.2143,2.5644,0.8342,219.9028,7.3896,30.4868,1.9462
717,ucsb mining,210.06,0,0,0,0,"Sun Mar 13, 2022 - 18:22:55",User,2,ppm,,,,,Mining,,EA2110_47.5_B,<LOD,3.601,23206.9199,386.7408,3.231,1.425,<LOD,5.9799,345.8012,35.0515,596861.75,1679.7231,<LOD,2.1754,185919.6719,363.2375,13.7993,2.751,19103.7754,63.2451,<LOD,45.8272,190.2174,7.7689,39.9033,5.4057,10390.416,102.2729,<LOD,0,<LOD,3.509,10016.3223,126.1042,5422.418,1161.7227,45.5191,24.3685,14.5616,1.298,<LOD,1.3693,141.3449,9.3569,5886.2808,152.7852,5.1075,1.5059,<LOD,2.244,35.5533,1.7327,<LOD,0,38858.7852,103.0446,<LOD,7.273,5.8159,1.177,100542.125,252.0491,20.1201,4.1753,940.8995,3.0626,<LOD,0,4.1573,1.2864,1334.9376,31.2213,15.4153,2.4085,375.9828,12.71,<LOD,12.4523,4.4018,0.8848,221.8828,7.708,32.8538,2.0264
714,ucsb mining,211.09,0,0,0,0,"Sun Mar 13, 2022 - 18:09:25",User,2,ppm,,,,,Mining,,EA2110_47.8_A,<LOD,4.1069,15563.9951,378.2411,<LOD,2.6288,<LOD,5.7011,435.6107,38.2156,572670.3125,1980.9894,<LOD,2.0603,248783.1719,404.1821,<LOD,4.1969,13390.8477,54.2125,<LOD,41.3325,78.0603,7.047,14.4851,4.723,8207.208,92.6036,<LOD,0,<LOD,3.2307,7029.5181,111.5295,18832.8203,1517.4088,206.0006,28.771,<LOD,1.8241,<LOD,1.4341,56.4154,7.5128,18615.6445,261.9473,4.1408,1.4831,<LOD,2.4339,20.3324,1.674,<LOD,0,16896.8574,72.7173,<LOD,7.8298,3.8511,1.0709,76608.5078,230.5388,18.4903,4.4816,1388.3684,3.7406,<LOD,0,3.9825,1.2513,842.348,29.6431,17.7655,2.7368,181.02,10.4698,<LOD,0,8.6861,0.9139,91.2062,5.9171,30.3479,2.3506
715,ucsb mining,210.2,0,0,0,0,"Sun Mar 13, 2022 - 18:14:03",User,2,ppm,,,,,Mining,,EA2110_47.8_B,<LOD,4.3074,16118.7217,384.5096,3.0188,1.2781,<LOD,5.8978,411.1797,36.6061,572289.25,1988.2201,<LOD,2.0981,245907.5312,410.9633,<LOD,3.9907,13566.4482,54.8733,<LOD,40.099,82.829,7.1675,15.7878,4.6913,7989.0088,90.1157,<LOD,0,<LOD,3.1057,6962.8193,113.1933,19921.5469,1536.2487,194.8113,28.0391,<LOD,1.7932,<LOD,1.3813,64.5037,7.5602,19363.293,268.1722,<LOD,2.0382,<LOD,2.2967,20.5899,1.6303,<LOD,0,16526.502,72.5896,<LOD,7.504,3.8295,1.0707,78024.8672,233.8094,19.5492,4.3141,1380.9884,3.6758,<LOD,0,1.9243,1.2107,799.7562,29.9386,14.8312,2.6523,184.5685,10.6474,<LOD,0,9.3083,0.9013,92.4786,5.8422,30.017,2.3068
712,ucsb mining,210.73,0,0,0,0,"Sun Mar 13, 2022 - 18:00:23",User,2,ppm,,,,,Mining,,EA2110_48.1_A,<LOD,4.1939,9511.5947,318.3851,<LOD,2.7308,<LOD,6.0373,385.5438,36.7042,571918.4375,1981.0969,<LOD,2.0829,252005.2656,403.2476,<LOD,3.9882,23392.3008,69.4514,<LOD,36.5152,68.6643,6.7808,12.5869,4.6434,6179.5723,81.4883,<LOD,0,<LOD,3.0028,4889.9092,95.4569,24192.6094,1587.1938,302.5001,31.2842,<LOD,1.7287,<LOD,1.3552,54.7142,7.3988,14132.6602,227.6497,<LOD,1.9807,<LOD,2.3445,19.9009,1.5889,<LOD,0,14219.6553,65.7055,<LOD,7.5639,1.3157,1.017,76740.9922,226.8277,21.8231,4.354,1262.5272,3.5623,<LOD,0,3.8241,1.2435,440.5425,26.5838,10.8502,2.556,167.2185,9.5559,<LOD,0,<LOD,1.2185,53.0187,5.2284,11.8815,2.1812
713,ucsb mining,211.33,0,0,0,0,"Sun Mar 13, 2022 - 18:04:52",User,2,ppm,,,,,Mining,,EA2110_48.1_B,<LOD,4.343,8469.1025,316.1052,<LOD,1.9249,<LOD,5.9952,396.3162,37.4173,575342.3125,2008.1166,<LOD,2.2246,253440,413.5846,<LOD,4.0622,23427.8828,70.6286,<LOD,36.9789,65.1387,6.9669,7.9599,4.5463,6381.749,82.729,<LOD,0,<LOD,3.1205,4790.8784,98.0005,22875.6875,1611.5536,327.0056,31.9978,<LOD,1.7476,<LOD,1.3835,55.329,7.4361,13903.9287,229.4979,4.3897,1.466,<LOD,2.3334,20.5783,1.6344,<LOD,0,13823.8857,65.9269,<LOD,7.678,1.6141,1.0252,74614.6172,228.0026,18.7337,4.4157,1377.0513,3.7189,<LOD,0,2.3159,1.281,407.9525,27.6401,12.0453,2.6519,151.1577,9.6006,<LOD,0,4.1144,0.8683,63.9728,5.4573,14.2918,2.2746
710,ucsb mining,211.4,0,0,0,0,"Sun Mar 13, 2022 - 17:52:14",User,2,ppm,,,,,Mining,,EA2110_48.4_A,2.105,1.5972,23835.8359,371.5928,4.8164,1.3925,<LOD,5.5511,3129.7791,47.4753,605003.375,1625.8995,<LOD,2.0483,134565.0156,331.2945,6.6119,2.479,28823.2734,75.9527,<LOD,48.5815,214.6305,8.1895,44.9733,5.302,13110.8535,107.5479,<LOD,0,<LOD,3.8158,9754.3945,125.0153,5305.6475,1120.3809,109.0685,25.2107,23.118,1.2859,<LOD,1.3304,200.595,9.9986,21292.0312,269.3082,4.4369,1.4297,<LOD,2.1509,44.5901,1.7446,<LOD,0,34252.3438,96.9908,<LOD,7.0325,8.4175,1.1737,117343.8516,262.7452,7.7555,3.9376,850.5641,2.7729,<LOD,0,4.1517,1.2161,1500.4557,46.8014,18.7885,2.2819,272.9492,13.1608,<LOD,12.1562,11.2362,0.9137,217.9673,7.2673,36.4594,1.8752
711,ucsb mining,210.81,0,0,0,0,"Sun Mar 13, 2022 - 17:56:13",User,2,ppm,,,,,Mining,,EA2110_48.4_B,<LOD,2.8,24629.5195,376.8185,3.4477,1.3705,<LOD,5.5637,3003.178,46.7908,602331.1875,1612.0309,<LOD,2.0263,134922.5312,332.129,5.2054,2.4591,29129.8457,76.5945,<LOD,47.911,217.2672,8.1078,45.3667,5.2275,13288.5371,106.5379,<LOD,0,<LOD,3.3327,9892.9141,125.9129,4573.9199,1112.2019,101.4408,24.6788,23.7125,1.2633,<LOD,1.3136,200.0786,9.812,20975.6992,268.068,6.4025,1.4516,<LOD,2.1119,44.2071,1.6859,<LOD,0,34755.1211,97.9697,<LOD,9.6313,8.3389,1.16,118879.8594,264.7996,12.5033,3.9492,841.1602,2.7161,<LOD,0,3.3404,1.1872,1539.9569,43.7706,14.3208,2.1782,288.8876,12.95,<LOD,12.0176,11.467,0.9002,212.1548,7.0876,38.5561,1.8479
707,ucsb mining,211.27,0,0,0,0,"Sun Mar 13, 2022 - 17:40:08",User,2,ppm,,,,,Mining,,EA2110_48.7_A,2.407,1.6049,21174.7578,344.3979,2.9807,1.3706,<LOD,5.7948,260.7013,32.3814,615622,1553.6049,<LOD,1.9604,145207,338.8274,10.7461,2.5518,24290.6738,69.2509,<LOD,44.5245,215.1244,7.6285,36.8135,5.0605,11256.3252,99.6329,<LOD,0,<LOD,3.1946,8886.2441,120.6897,3783.6526,1060.4352,<LOD,33.1867,27.5721,1.3208,<LOD,1.3531,183.2684,9.5308,25247.2871,289.2102,6.8083,1.4639,<LOD,2.4937,39.5188,1.7695,<LOD,0,28571.6562,89.266,<LOD,6.8452,6.5368,1.1376,112159.1953,257.2769,<LOD,7.9382,1030.1598,3.0125,<LOD,0,3.4983,1.1761,1360.0073,29.8817,29.5339,2.4972,295.5917,11.4495,<LOD,12.1015,18.2751,0.9593,234.4835,7.3845,37.1159,1.9858
708,ucsb mining,210.44,0,0,0,0,"Sun Mar 13, 2022 - 17:44:04",User,2,ppm,,,,,Mining,,EA2110_48.7_B,2.9689,1.5743,19950.2656,339.4175,2.4106,1.3389,<LOD,5.9502,273.02,31.6566,615435.1875,1569.4832,<LOD,1.9632,146139.3125,337.9286,7.6146,2.4573,28128.1191,74.6887,<LOD,44.4516,209.8252,7.5663,46.2606,5.2871,10967.7842,99.0541,<LOD,0,<LOD,3.3589,8817.7764,119.4708,4041.1682,1084.4252,<LOD,41.9399,26.8904,1.3212,<LOD,1.3534,181.8573,9.5764,26806.2734,297.0444,5.6776,1.4509,<LOD,2.1285,40.175,1.776,<LOD,0,27593.3438,88.3601,<LOD,8.3856,7.5465,1.1743,108258.4297,254.1387,6.5114,3.7447,1048.8674,3.0559,<LOD,0,2.846,1.1661,1379.8906,29.6832,27.1925,2.4971,299.8403,11.4378,<LOD,12.1218,17.2096,0.9566,238.3411,7.4715,37.477,2.0099
705,ucsb mining,210.5,0,0,0,0,"Sun Mar 13, 2022 - 17:31:57",User,2,ppm,,,,,Mining,,EA2110_49.0_A,3.8803,1.3902,17850.6016,284.9838,5.5576,1.1637,<LOD,4.9928,137.7477,26.9453,627142.1875,1383.4712,<LOD,1.6885,73282.375,249.0141,9.2182,2.1699,44978.4609,90.0077,<LOD,39.2016,197.8498,6.3416,41.7784,4.6596,9952.6182,87.0426,<LOD,0,<LOD,2.8793,7899.6338,106.148,6107.9663,948.3577,<LOD,27.6502,7.4888,1.0378,<LOD,1.1324,156.0946,8.3253,13393.1973,210.5567,<LOD,1.7326,<LOD,1.9923,49.9102,1.5252,<LOD,0,21485.6309,74.5304,<LOD,5.8193,6.4688,1.0089,175017.3594,288.9963,<LOD,6.7499,563.2805,2.0509,<LOD,0,6.1089,1.0584,1182.3833,23.505,9.0939,1.7435,248.7159,9.1581,<LOD,10.4098,3.4487,0.7554,234.4629,6.7333,26.6224,1.4386
706,ucsb mining,211.42,0,0,0,0,"Sun Mar 13, 2022 - 17:36:03",User,2,ppm,,,,,Mining,,EA2110_49.0_B,3.3579,1.3816,18437.5293,286.9785,2.207,1.1861,<LOD,5.0348,134.3102,26.9112,622467.8125,1402.8729,<LOD,1.6514,75020.2109,251.9626,10.9342,2.1849,43959.6367,88.4728,<LOD,39.62,200.2757,6.3632,35.5659,4.6243,9915.6826,88.4584,<LOD,0,<LOD,2.8878,8322.4873,109.0796,6647.2354,947.9157,<LOD,28.4177,7.7276,1.0598,<LOD,1.159,162.8863,8.5613,12947.0615,205.3589,4.8543,1.2689,<LOD,1.8153,50.0883,1.5521,<LOD,0,21381.5312,73.7493,<LOD,5.8155,5.1275,0.9967,178024.8281,288.8872,<LOD,6.3864,562.5463,2.0865,<LOD,0,6.1632,1.0615,1173.2959,23.3904,8.8175,1.7675,235.6252,9.0344,<LOD,10.9307,3.6841,0.7745,238.1441,6.895,30.3465,1.4818
703,ucsb mining,210.02,0,0,0,0,"Sun Mar 13, 2022 - 17:23:14",User,2,ppm,,,,,Mining,,EA2110_49.1_A,2.1715,1.5147,19787.3203,332.0217,2.5223,1.275,<LOD,5.3791,195.6842,30.2939,625071.125,1536.9917,<LOD,1.897,142904.2031,323.7232,11.3603,2.4237,31129.832,78.0966,<LOD,40.1532,219.7783,7.2209,46.9126,5.151,9217.0576,89.4129,<LOD,0,<LOD,3.1798,9430.001,118.0256,5408.7539,1107.0823,<LOD,44.2824,20.0588,1.228,<LOD,1.2788,191.5142,9.44,24962.1074,286.729,4.8097,1.3673,<LOD,1.996,45.8418,1.706,<LOD,0,33512.7734,95.5013,<LOD,6.4454,5.7395,1.0741,95121.9922,239.1948,<LOD,8.5994,793.2438,2.5896,<LOD,0,5.5291,1.1718,1237.5414,26.9378,21.9157,2.2079,299.4675,10.7211,<LOD,11.8072,11.2081,0.8846,306.6476,7.9738,32.9411,1.7552
704,ucsb mining,211.76,0,0,0,0,"Sun Mar 13, 2022 - 17:27:32",User,2,ppm,,,,,Mining,,EA2110_49.1_B,1.8267,1.3743,18822.0762,286.0641,3.3905,1.0752,<LOD,4.967,121.4201,27.1982,667638.3125,1335.8167,<LOD,1.6922,121565.1719,300.0106,15.2678,2.2514,28773.0918,70.8904,<LOD,34.4148,173.2699,6.5356,30.9592,4.5713,7467.5952,78.1213,<LOD,0,<LOD,2.8527,8434.4385,109.7458,5344.2778,963.257,<LOD,29.765,10.3583,1.0975,<LOD,1.1772,185.7369,8.8383,22701.6621,260.5974,<LOD,1.6661,<LOD,1.827,33.4938,1.4339,<LOD,0,29972.3984,85.7515,<LOD,8.3168,3.9611,0.9648,86490.8984,218.7279,<LOD,4.913,587.809,2.1357,<LOD,0,3.9683,1.0215,1085.0569,23.9025,15.6273,1.8828,248.943,9.4888,<LOD,10.979,5.9012,0.7667,240.4948,6.9267,22.6847,1.4716
700,ucsb mining,210.26,0,0,0,0,"Sun Mar 13, 2022 - 17:10:40",User,2,ppm,,,,,Mining,,EA2110_49.2_A,2.9063,1.787,15550.5439,384.438,2.2008,1.4175,<LOD,6.0977,7504.9365,73.6093,551837.875,2021.6356,<LOD,2.2669,208354.125,389.2048,3.637,2.6698,41981.4141,97.0167,<LOD,40.6606,152.4096,7.9263,30.7102,5.2318,8008.9297,91.8631,<LOD,0,<LOD,3.1747,7074.042,111.8663,11042.6045,1531.5883,<LOD,44.1323,13.4781,1.3393,<LOD,1.4837,121.5275,8.9093,33118.4805,339.9817,5.3171,1.5403,<LOD,2.3956,39.7385,1.929,<LOD,0,33990.582,102.2819,<LOD,8.6668,4.4449,1.118,78446.3281,231.6741,17.9551,4.545,1358.5813,3.7241,<LOD,0,4.4778,1.3583,878.4411,37.8008,23.3374,2.81,221.318,11.7366,<LOD,0,17.7661,1.0379,156.8678,6.9238,35.034,2.3643
701,ucsb mining,210.47,0,0,0,0,"Sun Mar 13, 2022 - 17:15:00",User,2,ppm,,,,,Mining,,EA2110_49.2_B,2.0893,1.7437,15763.3984,388.0614,<LOD,3.3218,<LOD,5.9719,5097.7769,60.8667,552323.125,2012.8728,<LOD,2.1607,208994.9844,386.868,3.6845,2.6447,42794.043,98.6111,<LOD,40.4337,152.5269,7.8977,31.0153,5.1228,8112.3052,90.5029,<LOD,0,<LOD,3.1421,7084.8994,111.6936,10777.335,1534.0107,<LOD,34.5577,14.3349,1.3183,<LOD,1.454,113.6147,8.618,33958.7461,346.6493,5.8173,1.5084,<LOD,2.4922,39.2563,1.8963,<LOD,0,33240.7109,102.1509,<LOD,7.7415,2.8961,1.052,78728.0938,233.7806,20.2827,4.4085,1373.6626,3.6658,<LOD,0,5.1073,1.3212,899.1031,38.1138,24.9977,2.7804,223.7599,11.7908,<LOD,0,19.5554,1.0299,158.0899,6.7999,34.7273,2.3226
