Height,Section Height,SampleName,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma,,Ag_Corr,Ag 2-Sigma_Corr,Al_Corr,Al 2-Sigma_Corr,As Corr,As 2-Sigma_Corr,Au_Corr,Au 2-Sigma_Corr,Ba_Corr,Ba 2-Sigma_Corr,Bi_Corr,Bi 2-Sigma_Corr,Ca_Corr,Ca 2-Sigma_Corr,Cd_Corr,Cd 2-Sigma_Corr,Cl_Corr,Cl 2-Sigma_Corr,Co_Corr,Co 2-Sigma_Corr,Cr_Corr,Cr 2-Sigma_Corr,Cu_Corr,Cu 2-Sigma_Corr,Fe_Corr,Fe 2-Sigma_Corr,Hf_Corr,Hf 2-Sigma_Corr,Hg_Corr,Hg 2-Sigma_Corr,K_Corr,K 2-Sigma_Corr,Mg_Corr,Mg 2-Sigma_Corr,Mn_Corr,Mn 2-Sigma_Corr,Mo_Corr,Mo 2-Sigma_Corr,Nb_Corr,Nb 2-Sigma_Corr,Ni_Corr,Ni 2-Sigma_Corr,P_Corr,P 2-Sigma_Corr,Pb_Corr,Pb 2-Sigma_Corr,Pd_Corr,Pd 2-Sigma_Corr,Rb_Corr,Rb 2-Sigma_Corr,S_Corr,S 2-Sigma_Corr,Sb_Corr,Sb 2-Sigma_Corr,Si_Corr,Si 2-Sigma_Corr,Sn_Corr,Sn 2-Sigma_Corr,Sr_Corr,Sr 2-Sigma_Corr,Th_Corr,Th 2-Sigma_Corr,Ti_Corr,Ti 2-Sigma_Corr,U_Corr,U 2-Sigma_Corr,V_Corr,V 2-Sigma_Corr,Y_Corr,Y 2-Sigma_Corr,Zn_Corr,Zn 2-Sigma_Corr,Zr_Corr,Zr 2-Sigma_Corr
159.6,59.6,EA2110_59.6_B,2.0006,1.7326,13218.0879,333.5943,3.5013,1.2092,0,5.5748,277.1259,35.1146,570832.1875,1783.9572,0,2.0153,237606.3594,395.3674,0,3.9242,15341.9697,56.7946,0,33.9323,81.1261,6.9508,16.4881,4.5993,5803.229,76.2118,0,0,0,2.8756,6156.3613,105.6226,14705.7549,1357.422,46.1598,22.9293,0,1.6885,0,1.3129,77.9373,7.6023,6553.644,161.5004,0,1.8659,0,2.2865,19.7991,1.4801,0,0,21015.0449,77.0932,0,7.4015,2.5277,0.9926,106149.5234,259.2832,10.3739,4.1718,1026.5404,3.0946,0,0,2.2928,1.1579,687.769,27.9231,11.2292,2.3143,215.2232,10.6316,0,0,7.5985,0.8479,107.0927,5.8993,23.172,1.9794,,0,4.18209956,7958.130302,6815.5943,0,3.371634041,0,6.879758945,228.4431773,68.5405223,0,2.0153,299682.1948,1803.49117,,,14170.55347,1909.943944,0,64.72170055,52.80142981,20.73600785,28.211308,11.17152901,7969.217253,780.6791689,0,0,0,2.8756,6703.202238,1384.150651,15221.1585,3372.701134,251.4800206,56.95609156,0,1.6885,0,2.884313198,79.81416075,18.66304983,6553.644,407.7468316,-2.636493114,8.063029894,0,2.2865,61.19535534,5.843176449,24388.19936,483.5259311,0,11.94036355,144032.2553,12894.31108,10.3739,10.21999369,1131.170435,6.900342116,6.428419419,3.329994675,1120.378305,193.8054576,11.2292,3.146666508,214.6855999,27.42764265,23.80945478,3.926212268,120.3552807,15.04965753,26.87064597,22.57442798
159.9,59.9,EA2110_59.9,4.3769,1.7216,13129.8652,324.2576,3.9636,1.2921,0,5.989,265.5764,33.967,604549,1665.3373,0,2.1902,228632.3906,383.0238,5.0199,2.6109,18208.1094,61.2544,0,39.7133,130.0916,7.2324,30.95,5.1416,7930.2446,88.6218,0,0,0,3.0954,8556.2324,117.8782,9175.7529,1246.3864,0,52.7938,0,1.7222,0,1.377,167.2414,9.5578,8157.5137,176.5828,0,2.0192,0,2.2101,37.2089,1.703,0,0,15918.6689,67.6025,0,7.1368,5.8882,1.1254,82711.5,234.0791,8.7861,4.0352,1031.1449,3.1323,0,0,3.4157,1.2686,910.952,27.2754,10.7624,2.3554,205.4246,10.4148,0,0,10.952,0.9292,168.9008,6.8583,30.2519,2.0392,,0,4.17109956,7859.808964,6806.2576,0,3.454534041,0,7.293958945,216.7607369,67.3929223,0,2.1902,288373.6855,1791.14757,,,16812.26701,1914.403744,0,70.50270055,134.8688442,21.01760785,42.56079854,11.71382901,9906.273386,793.0891689,0,0,0,3.0954,8945.419854,1396.406251,8934.034805,3261.665534,212.5516938,86.82059156,0,1.7222,0,2.948413198,156.4748426,20.61854983,8157.5137,422.8292316,-2.636493114,8.216329894,0,2.2101,71.34744949,6.066076449,18225.66537,474.0352311,0,11.67566355,124082.6876,12869.10698,8.7861,10.08339369,1136.241408,6.938042116,7.258678417,3.440694675,1352.212855,193.1577576,10.7624,3.187766508,204.3275991,27.21084265,26.02703375,4.007512268,185.068875,16.00865753,34.11436679,22.63422798
160.2,60.2,EA2110_60.2_A,2.7115,1.5394,19787.3457,349.6202,5.4429,1.3766,0,5.6746,187.9021,30.4397,591042.1875,1582.757,0,1.8321,147958,339.2621,6.3828,2.3902,30294.7539,78.2266,0,45.0221,154.3808,7.1124,42.3783,5.0293,11726.3105,99.995,0,0,0,3.1803,10683.8477,130.7384,5989.1802,1099.533,0,30.644,7.3564,1.1367,0,1.2623,123.8844,8.3986,4820.3789,139.935,4.6004,1.4005,0,2.724,50.7082,1.6776,0,0,25868.2246,83.7046,5.1852,4.3585,9.6889,1.1831,148753.3906,290.3488,0,7.3195,708.3,2.4689,0,0,5.9764,1.154,1292.0988,29.4661,8.6977,1.9894,218.9016,10.5241,0,10.9778,7.4373,0.8648,205.6637,6.9437,28.7764,1.6848,,0,3.98889956,15279.35508,6831.6202,0,3.539034041,0,6.979558945,138.1923676,63.8656223,0,1.8321,186712.1894,1747.38587,,,27952.49594,1931.375944,0,75.81150055,175.5781567,20.89760785,53.90026865,11.60152901,13363.32031,804.4623689,0,0,0,3.1803,10933.26683,1409.266451,5311.183179,3114.812134,212.5516938,64.67079156,7.3564,1.1367,0,2.833713198,119.2562022,19.45934983,4820.3789,386.1814316,2.263284449,7.597629894,0,2.724,79.21923231,6.040676449,30256.66056,490.1373311,5.1852,8.89736355,180295.0716,12925.37668,0,13.36769369,780.6897012,6.274642116,9.152029756,3.326094675,1748.134575,195.3484576,8.6977,2.821766508,218.5739992,27.32014265,23.70285757,3.943112268,223.5599368,16.09405753,32.6047254,22.27982798
160.2,60.2,EA2110_60.2_B,4.463,1.5692,19374.3984,351.7954,5.0096,1.3981,0,5.9257,180.645,30.4093,594272.4375,1592.4341,0,1.926,145676.4375,333.2749,5.3621,2.3806,29710.7051,78.146,0,45.441,178.0716,7.2014,45.8849,5.1317,11779.2646,100.4985,0,0,0,2.865,10792.8613,129.6384,6077.5547,1111.5314,0,31.8061,8.7575,1.1531,0,1.2887,123.4637,8.4309,4527.0303,138.0998,5.8851,1.4384,0,2.0202,51.8567,1.6952,0,0,26150.8535,85.032,0,6.4914,10.9066,1.2001,148455.3906,292.8501,5.8504,3.651,721.8757,2.5,0,0,4.7835,1.1704,1336.1694,28.7896,8.2356,1.9966,238.8639,10.6003,0,0,9.6253,0.8889,201.5668,6.9028,35.8409,1.7335,,0,4.01869956,14819.13871,6833.7954,0,3.560534041,0,7.230658945,130.8517349,63.8352223,0,1.926,183837.088,1741.39867,,,27414.17968,1931.295344,0,76.23040055,215.2845357,20.98660785,57.37961255,11.70392901,13411.54518,804.9658689,0,0,0,2.865,11035.11905,1408.166451,5411.657178,3126.810534,212.5516938,65.83289156,8.7575,1.1531,0,2.860113198,118.8950637,19.49164983,4527.0303,384.3462316,3.631588125,7.635529894,0,2.0202,79.88895167,6.058276449,30598.41522,491.4647311,0,11.03026355,180041.4252,12927.87798,5.8504,9.699193691,795.6407297,6.305742116,8.270013584,3.342494675,1793.913544,194.6719576,8.2356,2.828966508,239.6759444,27.39634265,25.14972287,3.967212268,219.2704485,16.05315753,39.83268988,22.32852798
160.5,60.5,EA2110_60.5_A,2.7139,1.6581,19555.7051,358.7087,5.7419,1.3569,0,5.7462,517.972,34.7624,596580.1875,1616.2733,0,2.073,188400.0625,363.554,8.4256,2.5913,13845.4756,54.1285,0,44.1951,134.2115,7.1153,40.1225,5.4492,9879.3945,98.1933,0,0,0,3.5111,10277.0059,128.0041,5473.4062,1093.3589,93.2114,25.2303,0,1.8143,0,1.4228,242.62,10.956,9952.5771,195.0292,0,2.021,0,2.8007,42.6428,1.8062,0,0,16134.1201,68.9641,0,8.6464,3.0453,1.0755,126076.9375,278.3204,0,8.7099,1028.9651,3.1427,0,0,5.2622,1.2669,1139.9299,30.0169,16.7359,2.4542,199.7179,10.4715,0,12.4747,30.2658,1.0983,213.2653,7.4738,100.1768,2.3312,,0,4.10759956,15021.19914,6840.7087,0,3.519334041,0,7.051158945,472.0615339,68.1883223,0,2.073,237675.0854,1771.67777,,,12791.23874,1907.277844,0,74.98450055,141.7739006,20.90050785,51.66200253,12.02142901,11681.34865,802.6606689,0,0,0,3.5111,10553.15148,1406.532151,4724.79371,3108.638034,291.1604365,59.25709156,0,1.8143,0,2.994213198,221.1815567,22.01674983,9952.5771,441.2756316,-2.636493114,8.218129894,0,2.8007,74.51609384,6.169276449,18486.1888,475.3968311,0,13.18526355,160993.724,12913.34828,0,14.75809369,1133.840776,6.948442116,8.62395871,3.438994675,1590.066942,195.8992576,16.7359,3.286566508,198.2951043,27.26754265,38.79872802,4.176612268,231.5188752,16.62415753,105.6572493,22.92622798
160.5,60.5,EA2110_60.5_B,1.8889,1.6251,18888.7051,344.6921,6.3241,1.3518,0,5.7103,616.7715,34.9652,607156.25,1557.2648,0,2.1321,179819.8906,353.7087,5.4377,2.534,14098.1533,53.8843,0,44.7263,134.0975,6.9971,39.4891,5.379,10620.7109,99.8385,0,0,0,3.5744,10357.1328,126.3942,5133.8325,1055.8364,189.7421,27.6715,0,1.8527,0,1.3997,257.119,11.0133,9389.167,187.647,0,1.9974,0,2.1144,43.2914,1.8001,0,0,15877.0469,67.6429,0,6.9778,3.8815,1.0951,124575.3594,273.8341,0,8.8102,1015.0183,3.0739,0,0,5.9934,1.2956,1143.1053,31.4122,19.4272,2.4459,200.8432,10.4692,0,12.9472,29.5411,1.0815,220.5282,7.454,151.2815,2.4732,,0,4.07459956,14277.84927,6826.6921,0,3.514234041,0,7.015258945,571.9982646,68.3911223,0,2.1321,226862.8177,1761.83247,,,13024.13112,1907.033644,0,75.51570055,141.5828337,20.78230785,51.03352582,11.95122901,12356.45958,804.3058689,0,0,0,3.5744,10628.01464,1404.922251,4338.728414,3071.115534,372.5684719,61.69829156,0,1.8527,0,2.971113198,233.6278299,22.07404983,9389.167,433.8934316,-2.636493114,8.194529894,0,2.1144,74.89430888,6.163176449,18175.33608,474.0756311,0,11.51666355,159715.6369,12908.86198,0,14.85839369,1118.481053,6.879642116,9.164599355,3.467694675,1593.365434,197.2945576,19.4272,3.278266508,199.4846475,27.26524265,38.31950349,4.159812268,239.1231918,16.60435753,157.9444538,23.06822798
160.8,60.8,EA2110_60.8_A,1.78,1.5687,12663.1875,298.1713,1.5443,1.2999,0,5.7035,200.2082,31.4273,580803.8125,1557.8538,0,1.9441,166531.5625,338.8253,3.6747,2.4347,23645.9141,69.4984,0,35.0854,113.079,6.4444,23.5266,4.6946,6483.4736,78.6103,0,0,0,2.834,7047.5479,106.3906,4825.2651,1062.9569,0,29.5962,0,1.6398,0,1.2965,107.6302,8.0863,9214.8174,187.1303,4.7995,1.4545,0,2.0614,34.5941,1.6113,0,0,16465.0898,69.4051,0,6.6981,12.8783,1.2444,169742.5625,307.2876,0,9.3297,898.8206,2.8318,0,0,4.2224,1.1696,791.8453,24.2597,14.3587,2.2291,181.3155,9.0976,0,0,17.1465,0.9366,141.4348,6.2396,23.9112,1.8449,,0,4.01819956,7339.711802,6780.1713,0,3.462334041,0,7.008458945,150.6401169,64.8532223,0,1.9441,210117.5866,1746.94907,,,21824.27752,1922.647744,0,65.87480055,106.355297,20.22960785,35.19509914,11.26682901,8588.710582,783.0776689,0,0,0,2.834,7535.84458,1384.918651,3987.914542,3078.236034,212.5516938,63.62299156,0,1.6398,0,2.867913198,105.3032252,19.14704983,9214.8174,433.3767316,2.475341164,7.651629894,0,2.0614,69.82269356,5.974376449,18886.39711,475.8378311,0,11.23696355,198160.2687,12942.31548,0,15.37789369,990.5115831,6.637542116,7.85514287,3.341694675,1228.489058,190.1420576,14.3587,3.061466508,178.8421137,25.89364265,30.12328928,4.014912268,156.3117448,15.38995753,27.62695022,22.43992798
160.8,60.8,EA2110_60.8_B,3.6477,1.5639,12334.5713,293.8551,1.381,1.2867,0,5.8992,193.2882,30.6127,586958.4375,1529.2225,0,2.0082,163309.8906,341.2537,8.1564,2.4223,24789.6035,70.9561,0,35.162,111.0774,6.5348,25.7885,4.6873,6612.0024,78.2403,0,0,0,2.7701,6900.5825,107.0423,4279.8193,1045.5844,0,30.3886,0,1.622,0,1.2945,106.9325,7.9983,8960.6973,185.4332,4.8891,1.4495,0,2.2035,34.6234,1.594,0,0,15877.7002,68.1091,0,7.5655,14.5069,1.2781,167420.6562,305.5566,0,8.7091,905.0245,2.8021,0,0,2.7953,1.1614,767.7489,24.9131,14.6637,2.2071,178.2036,9.183,0,0,17.0481,0.9238,143.9376,6.1929,22.3237,1.8168,,0,4.01339956,6973.479704,6775.8551,0,3.449134041,0,7.204158945,143.6404643,64.0386223,0,2.0082,206057.8102,1749.37747,,,22878.41308,1924.105444,0,65.95140055,103.0005649,20.32000785,37.43941785,11.25952901,8705.760734,782.7076689,0,0,0,2.7701,7398.533702,1385.570351,3367.790858,3060.863534,212.5516938,64.41539156,0,1.622,0,2.865913198,104.7043035,19.05904983,8960.6973,431.6796316,2.570772011,7.646629894,0,2.2035,69.83977913,5.957076449,18176.12605,474.5418311,0,12.10436355,196183.949,12940.58448,0,14.75729369,997.3439885,6.607842116,6.799961984,3.333494675,1203.458576,190.7954576,14.6637,3.039466508,175.5525557,25.97904265,30.05822002,4.002112268,158.9321972,15.34325753,26.00271728,22.41182798
161.1,61.1,EA2110_61.1_A,1.9786,1.6694,13561.4053,318.407,5.0658,1.3359,0,5.5619,232.0077,33.5424,584790.5625,1579.5549,0,2.0653,219215.7188,381.4974,5.8142,2.6034,10484.4336,47.9504,0,39.8312,132.6541,7.4455,31.8091,5.1527,7822.3784,88.5636,0,0,0,3.0191,7877.7915,115.9846,3494.0679,1081.6918,0,33.2831,0,1.7558,0,1.3675,145.554,9.2207,7833.7266,176.1102,0,2.0173,0,2.2078,31.2301,1.6689,0,0,16003.4326,68.4774,0,7.1132,4.6488,1.0651,125938.7109,278.7331,8.7652,4.0045,1082.694,3.2228,0,0,3.4885,1.2208,860.0089,29.0881,13.3668,2.4299,251.7169,11.2102,0,0,10.4474,0.9174,136.748,6.4461,19.6613,2.0404,,0,4.11889956,8340.74641,6800.407,0,3.498334041,0,6.866858945,182.8056447,66.9683223,0,2.0653,276507.3059,1789.62117,,,9693.375031,1901.099744,0,70.62060055,139.1636589,21.23070785,43.41322093,11.72492901,9808.040499,793.0309689,0,0,0,3.0191,8311.547419,1394.512651,2474.460937,3096.970934,212.5516938,67.30989156,0,1.7558,0,2.938913198,137.8578824,20.28144983,7833.7266,422.3566316,-2.636493114,8.214429894,0,2.2078,67.86106018,6.031976449,18328.16158,474.9101311,0,11.65206355,160876.0706,12913.76098,8.7652,10.05269369,1193.01285,7.028542116,7.312505878,3.392894675,1299.294978,194.9704576,13.3668,3.262266508,253.2627205,28.00624265,25.6933554,3.995712268,151.4046262,15.59645753,23.27871238,22.63542798
161.1,61.1,EA2110_61.1_B,0,4.101,13609.5527,322.3663,5.1979,1.3183,0,6.0631,205.9596,33.4294,585337.25,1615.5594,0,2.0927,215821.4219,379.6539,3.3234,2.5803,10845.7783,48.8312,0,39.7176,142.2515,7.4827,31.0804,5.1643,7769.3184,88.7428,0,0,0,3.1471,7996.6152,116.6302,4800.6479,1115.2611,0,35.9177,0,1.7741,0,1.3783,141.2062,9.1696,8248.7031,179.5444,0,1.9761,0,2.1839,28.3551,1.6674,0,0,15939.2568,68.7021,0,7.1172,4.5964,1.1023,126639,280.1812,6.6042,4.0012,1069.5447,3.2196,0,0,3.4908,1.2299,904.5092,28.6799,16.7451,2.482,258.0086,11.2366,0,0,9.0977,0.9052,141.7101,6.5584,20.7142,2.0461,,0,6.55049956,8394.405126,6804.3663,0,3.480734041,0,7.368058945,156.4577183,66.8553223,0,2.0927,272229.9969,1787.77767,,,10026.4255,1901.980544,0,70.50700055,155.2491436,21.26790785,42.69018497,11.73652901,9759.71918,793.2101689,0,0,0,3.1471,8422.565296,1395.158251,3959.926961,3130.540234,212.5516938,69.94449156,0,1.7741,0,2.949713198,134.1256315,20.23034983,8248.7031,425.7908316,-2.636493114,8.173229894,0,2.1839,66.18457506,6.030476449,18250.56025,475.1348311,0,11.65606355,161472.1305,12915.20908,6.6042,10.04939369,1178.531419,7.025342116,7.31420647,3.401994675,1345.520304,194.5622576,16.7451,3.314366508,259.9136128,28.03264265,24.80083524,3.983512268,156.5999861,15.70875753,24.35597528,22.64112798
161.4,61.4,EA2110_61.4_A,1.9937,1.6428,12239.1152,300.833,3.6729,1.2449,0,5.6608,203.9555,32.8517,598305.1875,1509.4512,0,2.0348,211766.6562,369.2981,5.5112,2.5603,11999.1621,50.6092,0,35.5732,118.1006,6.9393,35.6936,5.1358,6413.7227,79.2874,0,0,0,2.8374,7788.1724,112.7438,2754.8105,1039.2487,0,30.9145,0,1.6904,0,1.3496,149.775,9.0554,6084.7109,155.6086,0,1.9593,0,2.1697,36.3235,1.7345,0,0,14253.4121,64.6514,0,7.9748,5.0568,1.0692,125564.5781,277.1137,6.9041,3.9316,1131.0422,3.2217,0,0,4.4418,1.2258,721.6192,26.3395,19.2505,2.485,207.8288,9.9952,0,0,7.4782,0.8861,150.7609,6.4989,21.0884,2.0381,,0,4.09229956,6867.096976,6782.833,0,3.407334041,0,6.965758945,154.4305501,66.2776223,0,2.0348,267120.4008,1777.42187,,,11089.49637,1903.758544,0,66.36260055,114.7716254,20.72450785,47.26752749,11.70802901,8525.188994,783.7547689,0,0,0,2.8374,8227.81562,1391.271851,1633.990587,3054.527834,212.5516938,64.94129156,0,1.6904,0,2.921013198,141.4812854,20.11614983,6084.7109,401.8550316,-2.636493114,8.156429894,0,2.1697,70.83115038,6.097576449,16212.03812,471.0841311,0,12.51366355,160557.6228,12912.14158,6.9041,9.979793691,1246.259115,7.027442116,8.017364639,3.397894675,1155.540687,192.2218576,19.2505,3.317366508,206.8690545,26.79124265,23.72990364,3.964412268,166.076249,15.64925753,24.73883384,22.63312798
161.4,61.4,EA2110_61.4_B,4.3362,1.685,12351.7207,305.7582,3.5097,1.2649,0,5.697,226.3257,33.002,593101.8125,1550.5859,0,2.0629,212561.5469,375.2214,4.1052,2.5464,12430.0537,51.5269,0,36.2676,116.4626,7.0908,35.9877,5.1787,6596.7422,80.8516,0,0,0,2.9559,7923.1899,115.376,3865.0894,1074.3909,0,32.5985,0,1.7224,0,1.355,148.7646,9.1047,5875.5786,154.2963,0,2.0068,0,2.172,35.4757,1.7279,0,0,14698.7637,65.6746,0,7.3889,5.4664,1.0881,127716.8438,279.6155,11.8796,3.9641,1140.9384,3.2582,0,0,4.9524,1.2488,728.9294,27.263,17.3414,2.4854,215.374,10.324,0,0,9.3212,0.906,152.7438,6.5752,16.7664,2.0411,,0,4.13449956,6992.592154,6787.7582,0,3.427334041,0,7.001958945,177.0582421,66.4279223,0,2.0629,268122.079,1783.34517,,,11486.64804,1904.676244,0,67.05700055,112.0262961,20.87600785,47.5593415,11.75092901,8691.863392,785.3189689,0,0,0,2.9559,8353.963486,1393.904051,2896.279603,3089.670034,212.5516938,66.62529156,0,1.7224,0,2.926413198,140.6139349,20.16544983,5875.5786,400.5427316,-2.636493114,8.203929894,0,2.172,70.33677679,6.090976449,16750.55693,472.1073311,0,11.92776355,162389.5508,12914.64338,11.8796,10.01229369,1257.15788,7.063942116,8.394896249,3.420894675,1163.134262,193.1453576,17.3414,3.317766508,214.845009,27.12004265,24.94862976,3.984312268,168.1523617,15.72555753,20.31682769,22.63612798
161.7,61.7,EA2110_61.7_A,4.1755,1.7582,12894.1836,324.1992,4.8654,1.3532,0,6.3474,463.1874,35.9426,598238.5,1653.0999,0,2.2039,243092.7969,404.5329,0,5.9379,15259.0273,56.5375,0,40.0277,109.3882,7.4804,38.1723,5.3557,7786.9331,89.5701,0,0,0,3.1437,7592.6499,116.4446,6224.3862,1210.2269,39.8546,23.6537,5.2961,1.2438,0,1.3958,123.0869,8.8888,5905.5181,154.265,0,2.1336,0,2.2853,28.3821,1.6822,0,0,20411.8652,75.9002,0,7.3401,12.7111,1.3313,79439.7578,230.5394,13.1254,4.1635,1094.3035,3.2868,0,0,3.6923,1.2799,802.1318,31.4473,15.9168,2.5093,224.9909,11.3405,0,0,9.2062,0.9167,143.1601,6.6447,18.8106,2.0766,,0,4.20769956,7597.149464,6806.1992,0,3.515634041,0,7.652358945,416.6463363,69.3685223,0,2.2039,306595.9061,1812.65667,,,14094.10568,1909.686844,0,70.81710055,100.169423,21.26560785,49.72696105,11.92792901,9775.760747,794.0374689,0,0,0,3.1437,8045.137478,1394.972651,5578.591621,3225.506034,246.162604,57.68049156,5.2961,1.2438,0,2.967213198,118.57161,19.94954983,5905.5181,400.5114316,-2.636493114,8.330729894,0,2.2853,66.20031944,6.045276449,23658.83493,482.3329311,0,11.87896355,121297.9032,12865.56728,13.1254,10.21169369,1205.798486,7.092542116,7.463193191,3.451994675,1239.174308,197.3296576,15.9168,3.341666508,225.0109366,28.13654265,24.87258336,3.995012268,158.1181482,15.79505753,22.40832815,22.67162798
161.7,61.7,EA2110_61.7_B,4.5044,1.734,12861.7891,327.7263,3.1595,1.3927,0,6.134,407.3843,34.9784,597796.125,1658.3827,0,2.1636,243103.7344,402.2561,5.4903,2.6286,15045.8262,56.551,0,39.7593,105.8022,7.3767,36.6384,5.2679,7933.7305,89.3285,0,0,0,3.1014,7798.4097,117.16,6290.4111,1222.9135,46.6564,23.6499,4.4016,1.2279,0,1.3678,124.4111,8.8055,6074.1567,156.5622,4.0035,1.4864,0,2.1842,28.4354,1.6651,0,0,20138.8281,76.1096,0,7.3656,9.8201,1.2385,79794.1641,232.5076,10.6894,4.0728,1084.8386,3.2367,0,0,0,2.6248,857.1263,30.5953,16.3164,2.4809,229.9977,11.309,0,0,7.9008,0.8987,152.2039,6.7006,22.9874,2.0618,,0,4.18349956,7561.046844,6809.7263,0,3.555134041,0,7.438958945,360.2009153,68.4043223,0,2.1636,306609.6889,1810.37987,,,13897.59878,1909.700344,0,70.54870055,94.15919648,21.16190785,48.20498374,11.84012901,9909.447967,793.7958689,0,0,0,3.1014,8237.380407,1395.688051,5653.656099,3238.192634,251.8988224,57.67669156,4.4016,1.2279,0,2.939213198,119.7083335,19.86624983,6074.1567,402.8086316,1.627540333,7.683529894,0,2.1842,66.23140002,6.028176449,23328.67867,482.5423311,0,11.90446355,121599.5605,12867.53548,10.6894,10.12099369,1195.374715,7.042442116,4.733150177,4.796894675,1296.300635,196.4776576,16.3164,3.313266508,230.3035741,28.10504265,24.0093576,3.977012268,167.5870819,15.85095753,26.68177454,22.65682798
162,62,EA2110_62.0_A,2.708,1.4949,19136.4766,329.237,4.6523,1.3611,0,5.2658,258.3873,29.9789,585145.4375,1488.8531,0,1.9245,143983.7344,324.2318,7.2033,2.3325,9407.6807,45.2993,0,37.0045,130.1888,6.5366,32.8612,4.7574,7691.9419,82.5304,0,0,0,2.7601,8384.7148,114.3558,3803.3303,950.5374,0,46.7155,0,1.6069,0,1.2822,102.7174,7.8118,8221.7725,177.6213,6.1986,1.3833,0,1.9605,31.3236,1.5187,0,0,18537.0039,72.8916,0,7.1046,6.0582,1.0323,192765.4062,319.995,8.7015,3.5644,850.183,2.6756,0,0,3.7354,1.138,1101.9218,27.2028,14.0557,2.1272,180.52,9.4284,0,0,18.8318,0.9149,131.7923,5.9228,30.5001,1.7835,,0,3.94439956,14553.98257,6811.237,0,3.523534041,0,6.570758945,209.4888868,63.4048223,0,1.9245,181704.0353,1732.35557,,,8700.934672,1898.448644,0,67.79390055,135.0317538,20.32180785,44.45714316,11.32962901,9689.253019,786.9977689,0,0,0,2.7601,8785.169671,1392.883851,2826.064963,2965.816534,212.5516938,80.74229156,0,1.6069,0,2.853613198,101.0859653,18.87254983,8221.7725,423.8677316,3.965489583,7.580429894,0,1.9605,67.91558239,5.881776449,21391.75407,479.3243311,0,11.64346355,217756.451,12955.02288,8.7015,9.612593691,936.9465998,6.481342116,7.495060822,3.310094675,1550.585481,193.0851576,14.0557,2.959566508,178.0011987,26.22444265,31.23773265,3.993212268,146.2159671,15.07315753,34.36830985,22.37852798
162,62,EA2110_62.0_B,2.3279,1.4733,18724.7695,318.5169,2.2947,1.2627,0,5.1545,220.0751,29.4698,590564.5,1441.9658,0,1.8143,138726.8125,314.3168,6.5845,2.3042,9241.6562,44.5428,0,35.8244,125.718,6.3364,30.2735,4.5945,7418.9175,79.6436,0,0,0,2.7405,8066.4438,110.0013,3628.6167,922.7354,0,34.0891,0,1.5636,0,1.2433,100.3712,7.6131,7967.9102,174.1674,6.4392,1.3451,0,1.921,26.5562,1.4424,0,0,18164.998,71.6663,0,6.2404,5.1753,0.9874,194752.2031,317.6319,0,8.2789,791.8093,2.5321,0,0,3.5335,1.0798,1047.7103,26.5291,16.8219,2.0812,173.3462,9.0698,0,0,16.7402,0.8703,140.8255,5.914,26.6809,1.6876,,0,3.92279956,14095.14836,6800.5169,0,3.425134041,0,6.459458945,170.7356946,62.8957223,0,1.8143,175079.5471,1722.44057,,,8547.91032,1897.692144,0,66.61380055,127.5385802,20.12160785,41.88955684,11.16672901,9440.611877,784.1109689,0,0,0,2.7405,8487.806682,1388.529351,2627.431035,2938.014534,212.5516938,68.11589156,0,1.5636,0,2.814713198,99.07193357,18.67384983,7967.9102,420.4138316,4.22174697,7.542229894,0,1.921,65.13559103,5.805476449,20941.92481,478.0990311,0,10.77926355,219447.5381,12952.65978,0,14.32709369,872.6591706,6.337842116,7.345778346,3.251894675,1494.272506,192.4114576,16.8219,2.913566508,170.4178474,25.86584265,29.85461407,3.948612268,155.6738026,15.06435753,30.46073792,22.28262798
