,Name,Ag_corrected,Ag 2-Sigma_corrected,Al_corrected,Al 2-Sigma_corrected,As_corrected,As 2-Sigma_corrected,Au_corrected,Au 2-Sigma_corrected,Ba_corrected,Ba 2-Sigma_corrected,Bal_corrected,Bal 2-Sigma_corrected,Bi_corrected,Bi 2-Sigma_corrected,Ca_corrected,Ca 2-Sigma_corrected,Cd_corrected,Cd 2-Sigma_corrected,Cl_corrected,Cl 2-Sigma_corrected,Co_corrected,Co 2-Sigma_corrected,Cr_corrected,Cr 2-Sigma_corrected,Cu_corrected,Cu 2-Sigma_corrected,Fe_corrected,Fe 2-Sigma_corrected,Hf_corrected,Hf 2-Sigma_corrected,Hg_corrected,Hg 2-Sigma_corrected,K_corrected,K 2-Sigma_corrected,Mg_corrected,Mg 2-Sigma_corrected,Mn_corrected,Mn 2-Sigma_corrected,Mo_corrected,Mo 2-Sigma_corrected,Nb_corrected,Nb 2-Sigma_corrected,Ni_corrected,Ni 2-Sigma_corrected,P_corrected,P 2-Sigma_corrected,Pd_corrected,Pb 2-Sigma_corrected,Pb_corrected,Pd_corrected,Rb_corrected,Rb 2-Sigma_corrected,Re_corrected,Re 2-Sigma_corrected,S_corrected,S 2-Sigma_corrected,Sb_corrected,Sb 2-Sigma_corrected,Se_corrected,Se 2-Sigma_corrected,Si_corrected,Si 2-Sigma_corrected,Sn_corrected,Sn 2-Sigma_corrected,Sr_corrected,Sr 2-Sigma_corrected,Ta_corrected,Ta 2-Sigma_corrected,Th_corrected,Th 2-Sigma_corrected,Ti_corrected,Ti 2-Sigma_corrected,U_corrected,U 2-Sigma_corrected,V_corrected,V 2-Sigma_corrected,W_corrected,W 2-Sigma_corrected,Y_corrected,Y 2-Sigma_corrected,Zn_corrected,Zn 2-Sigma_corrected,Zr_corrected,Zr 2-Sigma_corrected
55,M1801-14.2,1.6573,2.9288924720873575,18435.9414,5094.541618272596,1.2258,3.14301154497851,0.0,5.377155128812545,294.55786348823455,41.05785322513513,0.0,17753.945205282547,0.0,2.685910952901074,135048.06908840153,605.7325731595088,0.0,3.2671,29148.25891381335,1241.4863459992653,0.0,33.4583,46.1146,12.80932802763873,13.069544896593525,7.024814082831981,9743.368492760874,515.5370258025694,0,0.0,0.0,2.924313705635667,8890.566508828033,1245.950520473833,9676.565752918359,2556.9123732871435,313.24552142334437,41.06664832563929,4.203411386320644,1.413118002838901,-0.38115164123940715,1.6973843141720752,37.19177217595931,10.865259208940698,1794.9009,181.4067939675235,0.0,1.123,0.3254330081904495,5.819233674377777,57.20382181129036,3.3708702118522376,0.0,0.0,7983.197474568664,148.19822198832654,0.0,7.720181538566199,0.0,0.8224,269703.46002482256,11372.82377568024,8.4954,7.683562073007045,457.3981,3.432426610977765,0,0.0,4.2041,2.4557009490535626,1134.1671549176592,166.34240852404503,11.7882,3.115652142000243,52.5072337267989,14.636473308586403,0.0,17.474851511433123,33.99428805995487,2.407383481058296,63.55876955646752,10.398668161636857,63.075216307599284,14.894964424106028
56,M1801-5.05,0.0,4.251766201597872,22822.5488,5101.741762588741,4.3291,3.2903665148229613,0.0,6.2599730406220635,428.53847875318377,46.99106720012581,0.0,17787.267553575253,0.0,3.24206481997414,289204.3840526212,664.7053753779637,11.1966,2.7842,11938.6563126314,1240.1106404418508,0.0,43.6444,57.5202,13.58667258896199,22.618053304945672,7.512682261905832,13322.617589978958,519.3605754526994,0,0.0,0.0,3.9333619943972367,14615.412549878556,1250.4328520424858,4087.006305917401,2659.8811470065825,350.081991034456,43.85463788850311,9.220903986367443,1.5634468586899282,-0.8207087715593429,1.7647144981547034,91.64086160115865,12.185701070823567,1330.3666,178.991460125408,0.0,1.4867,5.902351155973223,5.819233674377777,63.40523636959068,3.5189086696236873,0.0,0.0,9144.81853538809,149.5924303960976,0.0,8.788050417380317,0.0,1.063,181915.8399620254,11371.759726155355,9.6833,8.036165264586854,802.8419,4.084991510364287,0,0.0,2.7801,2.5479886776009364,1461.6948528087346,167.9725177383797,21.7435,3.742216447501494,174.60672234802678,16.69941137654146,0.0,17.474851511433123,31.071961962889688,2.4504176817172127,110.94400148534014,11.050099754565117,55.110056826997365,14.94547139187601
57,M1801-27.3,2.1724,3.0888848575254455,32706.3105,5106.328337503036,6.781,3.2983710239856583,0.0,6.276468765103117,687.5899947774423,48.50192643232575,0.0,17803.35482150494,0.0,2.951575776922211,262112.61608257183,654.7354507310259,7.6688,2.739,5989.687032188885,1239.5329530941433,0.0,45.6902,83.1956,13.668294989853385,30.488348372254215,7.6649417752749125,14041.014867129663,520.0517701542406,0,0.0,0.0,3.4059904549144884,14427.170709421793,1249.9928911180637,8055.33844478486,2655.566141912896,384.02707674909163,45.06514255976267,16.083432191711978,1.6345112052070503,0.7042764898569556,1.7752353505936633,107.12716854738837,12.516350298608243,2834.0042,196.98689461782863,0.0,1.409,2.762805895240895,5.819233674377777,64.18592603209753,3.538193559594041,0.0,0.0,15581.960125399764,153.1295431734233,0.0,8.80370254997398,0.0,1.0431,180775.78589432925,11371.591027885648,9.7222,8.03626915177387,795.2703,4.095597046798953,0,0.0,3.2596,2.5419986528679686,1945.7830906215872,168.91760513046083,25.3129,3.807797176840004,135.93818338255522,16.823823722119837,0.0,17.474851511433123,26.773446411040084,2.433373611855023,125.97555546220842,11.186054419045174,88.18340629333285,14.966474999991956
58,M1801-5.1,0.0,3.821438921800268,28036.7168,5101.985560163317,6.2904,3.286587405177017,0.0,6.036837402921752,361.0304832834456,45.74626473425715,0.0,17772.29942106751,0.0,2.8789606556731466,210805.37875099047,641.5095334733145,15.7782,2.7579,20848.305292813864,1240.8928991180856,0.0,44.5982,70.4025,13.436638609401204,26.403931479906102,7.447912165053675,14461.388846332298,519.5172646462474,0,0.0,0.0,4.235634188521078,16610.2530394622,1251.362310206127,4645.057623287843,2613.170148902314,305.7658242532153,42.2349016097082,15.776282373227264,1.5622527324179671,0.5832028237732776,1.7477043628707363,79.85344288975418,11.88955839707559,1790.9465,182.76150969954128,0.0,1.4155,5.259986191462286,5.819233674377777,73.91470632929435,3.5451873765927733,0.0,0.0,16269.449755788737,153.31596906474323,0.0,8.549029765910186,0.0,1.0253,198558.63347893124,11371.937675774496,9.9218,7.9772909317482155,747.488,3.9357400282219226,0,0.0,4.0293,2.527046066296095,1866.6312543641945,167.8993449045299,20.3989,3.606015194082064,214.5418590035556,16.843604374152292,0.0,17.474851511433123,28.631306002638418,2.434242743621178,136.91864727459875,11.117640664090564,53.702541589767534,14.930543869711652
59,M1801-28.0,0.0,3.399436940590308,44628.2305,5107.148342374193,8.5312,3.2850221311078256,0.0,5.741052530617975,565.9539169131672,44.01753161112898,0.0,17769.48942625812,0.0,2.826246453675609,147082.16243146776,612.2991405607227,4.7134,2.3879,8480.070507286895,1239.71488805908,0.0,44.5603,114.3885,13.319531512769174,30.579668517290475,7.388414391353162,15592.701875142004,519.462226373467,0,0.0,0.0,3.5052720435037,19164.94049045378,1251.7243176585112,10165.342667071069,2569.091157672297,328.4612912813138,42.2060902256029,11.041278577253507,1.517939554115184,0.8811634872114946,1.7294480477879082,86.89682045163009,11.819392667454222,2466.1995,189.19258752280842,0.0,1.3441,5.304375270190146,5.819233674377777,75.70399724234191,3.518017655605604,0.0,0.0,16320.76104139959,152.97811364748,0.0,8.01532206891391,0.0,0.9796,217392.40565497542,11372.194503169587,0.0,10.851713840668316,590.7718,3.65200256294383,0,0.0,5.1509,2.5131373442736007,2620.9854464894115,168.29667287742288,23.2315,3.4401723183513213,128.1374508108333,16.35151919648331,13.1409,18.904395457052747,30.913421140680278,2.428623450614022,151.4822421823012,11.087365127289715,103.67992298926401,14.932456438087613
60,MAG1,0.0,3.635998688537991,88052.0938,5130.606731425793,3.6275,3.380454431266335,0.0,5.658423533044787,517.0167485640286,42.94891109977923,0.0,17871.63606948845,0.0,3.625030843581052,9729.367133365744,544.8064748113679,0.0,3.2989,31602.96538844439,1241.842935199801,0.0,76.3259,119.0891,13.911250989384495,26.56939782378374,7.297882521550654,48760.50687285238,533.1559047956601,0,0.0,0.0,4.246514256301115,30209.865056310708,1263.9017914897918,20284.84344429517,2625.933370044117,686.2595833923492,49.411489130987874,1.4906107721039232,1.8116812992210867,12.371977381657201,1.7459382549212346,60.874872450490514,12.043493217396298,676.131,167.00395501716574,0.0,1.7689,25.06998745674004,5.819233674377777,159.5803698471688,3.8640292940339815,0.0,0.0,4157.190636951954,146.0006689724787,0.0,7.897614347283512,0.0,0.8777,247381.25175356254,11372.719987385137,0.0,10.701511379695502,127.6471,2.9767312491638043,0,0.0,15.967,2.648380129660878,4498.904551489837,171.62570319640437,4.6034,2.8802619221089434,140.16309955560382,18.600772977566344,0.0,17.474851511433123,26.829100287305774,2.4908920038557194,125.16312504922456,10.884422682707616,127.55982120886632,14.90487116332725
61,MAG1,0.0,3.5190838897431806,89291.6641,5131.283947080064,3.6315,3.3672837958610202,0.0,5.49208735084531,512.4118510574073,43.267461909461936,0.0,17876.50763597834,0.0,3.059627594481713,9828.829771191356,544.7675773212918,0.0,3.373,31498.534657926903,1241.8094874055591,0.0,75.7074,112.2281,13.862905199475724,26.16257069116725,7.262075544798093,48695.36528899406,532.7175442112631,0,0.0,2.207,2.3362187780618076,30251.317210469664,1263.6634647268017,23298.76439070306,2639.4851217519945,684.6814345379668,49.06439838316305,1.4906107721039232,1.7968105770913652,12.031342322908774,1.7402221668503728,59.281650415487235,12.027030449261806,762.1263,167.11695658123838,0.0,1.7342,24.691796434215718,5.819233674377777,158.7785535486925,3.8466173796145555,0.0,0.0,4126.126584893927,145.9566993195287,0.0,7.937258028968088,0.0,1.8618,247632.371255371,11372.675585941648,7.0444,7.745803945992457,126.3072,2.9695668858856004,0,0.0,15.7536,2.6302240249040705,4474.934479082847,171.64702884367176,5.145,2.877094484015202,149.28714494020892,18.6223221882493,0.0,17.474851511433123,27.426824449455008,2.4868503000527316,126.03581407732656,10.857642848051324,126.7873273158244,14.902410487078399
62,M1803-7.7,0.0,3.3474497431701633,28249.7168,5099.137444028914,3.2828,3.171649003573409,0.0,5.393798148736663,320.6118802648815,41.835537944870985,0.0,17762.894663558196,0.0,2.7572508440317787,134570.54098068635,606.0475003611842,0.0,3.3357,5124.821838791592,1239.4231460327371,0.0,45.9872,83.6406,13.058134120909124,16.470294757183694,7.132593386584891,17040.899228632585,520.1137718538888,0,0.0,0.0,3.3387736819030733,11718.275865696007,1247.6315702185743,9459.748227010783,2539.3770718871474,348.0633266279789,42.42355953773484,2.810553731192142,1.4100084574027931,0.6583445071184837,1.6976138135622618,51.35680966941798,11.259601520367879,2003.9609,184.41042900404392,0.0,1.1375,-0.04156253872552185,5.819233674377777,63.75983663998673,3.404064942851818,0.0,0.0,10693.769812909228,149.91076729605285,0.0,7.875743788266501,0.0,2.0161,272950.975185356,11373.237869018152,0.0,11.190424523214135,431.3997,3.42074539972625,0,0.0,3.2537,2.469474897864436,1808.6161705929314,166.99557495233304,8.2287,3.082404356983474,52.97116823788052,15.145454336960718,0.0,22.38698914451509,22.870708768810303,2.3725300134818865,81.04045155473332,10.574372031749217,51.63638009625045,14.890095535132883
63,M1803-10.3,1.5823,2.9242216456776995,22719.9707,5096.0015819149185,3.856,3.164506035998067,0.0,5.244827974234718,345.22566293016706,41.178199317196224,0.0,17738.28139904679,0.0,2.641417160713914,131430.6634304781,599.0091185491167,9.6665,2.2874,7161.019627506233,1239.5896971603174,0.0,38.8256,73.3596,12.91044877956034,15.764414717173686,7.066434745213072,12992.231124183329,517.3324954791735,0,0.0,0.0,3.238197314705916,11480.397416324953,1247.0339409081275,5418.094558185345,2502.1906856928194,303.41711320324777,40.787832209272075,9.563487320144016,1.423586966064035,-2.213870328378704,2.28167857946675,64.09046421134536,11.267636557302984,1319.8585,174.82622244233136,0.0,1.0977,-0.0968524752825708,5.819233674377777,60.18694549024701,3.381776180523003,0.0,0.0,10745.57958428735,149.87079367622403,0.0,7.679649170269327,0.0,1.9917,281884.07008550665,11373.170689231989,7.8843,7.6730931683221675,469.9229,3.434410454466429,0,0.0,3.9849,2.4430219710806056,1468.3238358457904,166.6331581628647,11.8553,3.1127571106578014,125.83604244752168,15.206915476945422,0.0,20.813688738583473,20.43296181447113,2.351366193274106,131.56422374708396,10.828285232013426,37.28842108811521,14.882416053698547
64,M1803-2.6,0.0,3.3900300032669315,24917.9355,5094.279917397021,3.4964,3.1336212154420005,0.0,4.944853016957637,220.75894892166167,38.4805401097326,0.0,17714.41855077836,0.0,2.553147950455272,81256.24825901336,576.7221558175042,0.0,2.9821,5593.097901068494,1239.4106557663838,0.0,33.3451,62.8303,12.660550194981697,12.563479092850919,6.88224140947951,10925.114217242246,515.5068456209666,0,0.0,0.0,2.7248803604871545,10824.565890654227,1246.399190309467,2539.06806867866,2428.4424142006606,256.27220187247565,38.97421753084637,5.225819651676715,1.35972818237595,-1.0465681665853965,1.6572257842543383,43.60805798901321,10.741819474719849,1574.4176,175.92498090997628,0.0,1.0053,-0.6297178318696903,5.819233674377777,60.54190142791527,3.3458458400160564,0.0,0.0,8199.195229259876,147.99755774046176,0.0,7.263603385263981,0.0,0.7661,310166.04574257066,11372.85720890506,0.0,9.719555996533602,354.2107,3.225071112355246,0,0.0,3.7354,2.4115120466592255,1490.2798498438601,166.26697873339216,9.6991,2.916669185895223,63.67314369229234,14.610962410565644,0.0,17.474851511433123,21.574516976608603,2.340707332169565,79.05711562227927,10.352626218300362,54.54071681170638,14.873748856471398
65,M1803-6.7,0.0,3.0568820181763625,19070.752,5090.81870495966,1.3894,3.0931680930509096,0.0,4.76672547555605,226.17715382289094,36.36626754145577,0.0,17702.247076287207,0.0,2.4974095973456087,41661.00179737675,554.3670376837981,0.0,3.3735,2979.369377113847,1239.1678835021094,0.0,25.6749,44.9563,12.398629702094143,10.34197259164227,6.752915407315164,7615.56485653298,513.3723520353127,0,0.0,0.0,2.5629182154272123,7325.141151796475,1244.2649786407014,1663.1910161560818,2377.5291417541725,233.4413310932016,42.31373686147009,1.4906107721039232,1.771543462618799,-2.213870328378704,1.870618397749099,31.01995683662352,10.388654741951465,740.9305,163.27385737044838,0.0,0.9067,-0.7390210279407303,5.819233674377777,50.69511072979827,3.271883259707282,0.0,0.0,4002.5082448572175,145.34772976765515,0.0,6.814204189662823,0.0,0.6751,351342.73353324155,11372.258270596725,0.0,9.433300048750295,208.3192,3.013688698214914,0,0.0,2.029,2.3770679546833673,1182.2933923742416,165.78713398083787,6.0697,2.7071556641520824,19.851338894974866,14.01504605176031,0.0,17.474851511433123,17.3514059201121,2.305722996127757,51.76749530064469,10.106223034142877,33.98887625258339,14.850881937628628
66,M1803-0.9,0.0,3.1691455746068202,14145.9609,5090.8774267543895,1.4336,3.0943367886945015,0.0,5.1344661805600635,235.77102577298518,38.43019318565468,0.0,17724.604918032495,0.0,2.566736489574642,86763.69262091882,580.1928271875736,0.0,2.9633,2937.593259195216,1239.1949002306528,0.0,34.7872,25.311,12.522528016724541,7.824189809071612,6.834051580750216,7788.419938388523,513.9057511037594,0,0.0,0.0,2.7599330660305164,6404.168375739946,1244.1999919849281,3876.00233347874,2423.783902857359,279.8253519249011,39.580762702880456,3.104616296541419,1.343067533651009,-2.213870328378704,1.8115854906676103,20.26519917241597,10.47026922277888,961.9907,168.43265811613114,0.0,1.3861,-3.93257954818705,5.819233674377777,45.433795905410506,3.2756690820583128,0.0,0.0,2608.033028266954,144.91756215604548,0.0,7.222066033235806,0.0,0.7585,337871.61349466455,11373.088782198676,0.0,8.79513096035257,337.7862,3.2201930329948083,0,0.0,1.8876,2.3961549764534364,935.9218630531767,165.88236407352136,6.8401,2.8754198545518017,25.655627047732544,14.128984354261357,0.0,17.474851511433123,17.294909963187646,2.313056909129639,53.24987845037354,10.225867678874007,32.833190358550596,14.864897158251187
67,M1803-11.5,0.0,3.207073965946216,18300.5781,5092.726930630225,1.6634,3.1175561457443233,0.0,5.104810459685554,270.48080930155777,39.238338637189266,0.0,17728.51849016561,0.0,2.582818703841591,84578.22369093697,579.5909685434631,0.0,3.0716,3884.8207054902164,1239.2747167610164,0.0,37.2894,45.3925,12.662929815791095,9.56009526876988,6.854829644006809,13153.692555804,516.789366414431,0,0.0,0.0,2.6710890529835587,7950.034223648659,1245.0378372175744,10078.893136616543,2471.1344385389743,336.7014255897414,40.93505865259915,3.0254695751985468,1.3419296106530343,-2.213870328378704,1.944842487194633,33.02457770817138,10.671350961685715,1410.3258,174.45122828545954,0.0,0.999,-0.415137882709562,5.819233674377777,51.33410255105558,3.3011637683024375,0.0,0.0,5001.163499765762,146.2863881201915,0.0,7.385671741176856,0.0,0.7459,320774.84883897257,11373.116222818468,6.3403,7.570112450931777,305.9151,3.172298530994254,0,0.0,2.5102,2.4065705788907517,1188.0151467616815,166.2048042006316,8.0657,2.8631255421218786,88.00284995214581,14.67398996977176,0.0,17.474851511433123,17.415021286242478,2.318130241136671,38.778899336681896,10.126655804649433,35.522153414135225,14.863035827023502
68,M1803-1.8,0.0,3.1969004102489635,34505.5664,5098.317540590063,6.4606,3.1668848497961206,0.0,5.251276583776087,283.29167920969553,39.452633974637735,0.0,17732.978181437204,0.0,2.6896245643052032,96721.74258313248,586.4091733085266,0.0,3.0985,2914.9622153445503,1239.2096554445893,0.0,41.3445,99.039,12.924137146040005,21.79061874755632,7.144283674263958,14658.186284137695,518.3144276181293,0,0.0,0.0,2.829075878969775,14601.933270044925,1248.6217741753726,5846.117460510664,2465.014045632895,300.3251171642655,40.79403525825476,7.416732661268107,1.4218813593079433,-0.4206770353689666,1.685031412169342,77.7933026070667,11.445999321923388,1557.6515,175.66056544388533,0.0,1.5261,-3.93257954818705,5.819233674377777,67.52485925017575,3.4141213899263674,0.0,0.0,14629.810688776714,151.40296131404202,0.0,7.3792608964867465,0.0,0.852,275047.9543527832,11372.700745194274,0.0,9.24343890387946,366.3298,3.298134430211768,0,0.0,2.4886,2.443099120212393,1975.4206674121933,166.82403065140312,13.4522,3.060758316161324,94.5491209088219,15.198845953655898,0.0,17.474851511433123,22.87637367506018,2.3667330679382412,90.65965734941337,10.546712410312518,64.1469930310723,14.886270756485125
69,M1803-13.3,0.0,3.700024009793719,27303.0234,5095.264331028705,4.5949,3.1552274596086094,0.0,5.120240361478653,262.10553839756517,38.833451990992764,0.0,17723.18296038286,0.0,2.571978461596044,82940.6957811193,578.0979497116035,4.9605,2.0594,7918.426926069803,1239.5911345539253,0.0,34.6609,75.1113,12.756979069107667,18.438408423516957,6.9752376660838245,11579.556415545152,515.9544447773651,0,0.0,0.0,2.6806147986923827,12002.041178108913,1247.0449689766024,4187.84545754102,2442.3880304171353,275.7370955849981,39.50910367563067,7.252029135413985,1.3695016903777097,-0.7245013561780524,1.6599308871147034,55.46256265554473,10.920323112320013,1052.0989,168.3580865723578,0.0,1.0442,0.6723945461230505,5.819233674377777,65.69929027536249,3.3741207173355177,0.0,0.0,8092.246801776264,147.85754980118975,0.0,7.284168303136493,0.0,0.7646,309848.9458930639,11372.869852011087,0.0,9.442629729569635,379.5867,3.2648955327465385,0,0.0,3.5196,2.4180782495987527,1587.1390170308716,166.49500971023213,9.6516,2.9462288896062887,129.3555042008448,15.069344335868175,0.0,17.474851511433123,19.53078721778456,2.3395559802818053,62.798322807934184,10.27149522639426,40.937349860771576,14.870923920368371
70,M1803-8.6,0.0,3.808969718053688,18628.043,5100.365621425945,0.0,3.471896767167509,0.0,5.936361889180532,430.7393592853752,46.724188285049316,0.0,17818.1104312096,0.0,2.887647315188258,251646.5234380576,653.9267901530795,0.0,3.8045,5625.102218362817,1239.5184660168832,0.0,60.7526,43.687,13.445912675592204,10.629918994909755,7.227593185034318,26366.241133990796,527.0464825909751,0,0.0,0.0,3.242725836232321,9416.076903163119,1247.0602908475857,17862.575707995944,2763.3409835655793,590.7431931566792,49.50628225893894,1.4906107721039232,1.8685114610158013,-2.213870328378704,1.9905649800992196,32.96924336173556,11.368293620305144,2198.7603,190.30763260843094,0.0,1.2662,0.37375032397387464,5.819233674377777,49.54843944418459,3.391767052017687,0.0,0.0,5038.763200331658,147.18587285857737,0.0,8.678883431549151,0.0,0.933,214264.38636079946,11372.716339345556,11.6239,8.021656995892576,625.9506,3.807163122293068,0,0.0,2.3803,2.5019638409022957,1181.291064116328,167.2425067355195,14.5479,3.44863506621833,94.40901532997675,15.644659666575118,0.0,17.474851511433123,19.26606767978353,2.365000165934954,39.12591681916691,10.446040207458521,33.66362638514654,14.911229980299552
71,M1803-5.7,0.0,3.335410474446885,29511.3906,5099.8982246648375,2.3829,3.170375594762898,0.0,5.266834411609601,354.1338541844995,41.900374695302425,0.0,17763.711945058774,0.0,2.7700210047784757,129642.48500531139,609.5912147802326,0.0,3.3797,6168.377998144772,1239.5173920099942,0.0,46.9767,84.1294,13.171914199525105,12.82551031982433,7.068734608708586,18171.189289989856,520.6007354446583,0,0.0,0.0,2.94605338189392,11932.019426330759,1248.3267665880658,10904.928959448549,2552.2822782460375,346.780164517229,42.307653942776504,2.620833075194773,1.4142692388464808,-0.6939886206000134,1.696925664252093,51.97825694477412,11.218910158632639,2509.3633,189.63981387634698,0.0,1.1731,1.3698530353382594,5.819233674377777,64.4148334884936,3.4180681071553782,0.0,0.0,9742.278893730185,149.51441209064532,0.0,7.847971305912017,0.0,0.8305,269854.26663622295,11373.28657469391,5.9504,7.712211914214516,449.7668,3.4388061416352484,0,0.0,2.7361,2.469556614289814,1751.5249579027363,167.3936016422978,13.8428,3.1651749698793434,59.52344715248307,15.372838993268688,0.0,17.474851511433123,23.929586920814426,2.377148235780083,75.49856856786327,10.510536514176623,54.30395853312446,14.892190288717917
72,M1803-17.3,0.0,3.3998982959862185,28887.7812,5102.613005934465,0.0,3.806285475613751,0.0,5.5631852817711405,459.058777167458,43.98855556035842,0.0,17802.191650474226,0.0,2.7325937526302653,138837.00708973713,620.9689895978298,0.0,3.4803,6957.373637844546,1239.588051734566,0.0,61.4092,67.6454,13.35847225133365,14.741999309571778,7.150792753838872,30039.244712186115,526.805873714245,0,0.0,0.0,3.611354884107709,13221.772591408906,1249.6060456172158,26318.111523217754,2695.8872046528177,539.0535667466895,46.875831048118314,2.536344617878253,1.4235186967326436,-0.2658330462789893,1.701996330782592,59.19244922825625,11.61658156375922,1202.3253,174.15816908840515,0.0,1.1369,-0.8544129914478935,5.819233674377777,62.702508973152874,3.4108522710831015,0.0,0.0,9689.13159953769,149.32449544669927,0.0,8.094517341288384,0.0,0.8647,247942.2269061622,11373.109360719889,12.9428,7.828735203067755,420.6897,3.424272202928427,0,0.0,3.4107,2.4666233338680974,1797.1288943846869,167.623570299079,10.8246,3.1337089239351354,61.092365285400106,15.669128281846511,0.0,17.474851511433123,20.828510065729468,2.3668642831544777,56.234695591833564,10.425561607215222,49.12114160981023,14.890037517930713
73,M1803-9.5,0.0,3.227163186616071,27150.1055,5099.363938912878,1.2694,3.140966674746518,0.0,5.3710554558033605,293.1151268925821,39.720073008577664,0.0,17830.78080413577,0.0,2.682581677584851,98482.42726238647,586.5688451389484,0.0,3.088,5117.962151204259,1239.405760534966,34.1496,26.0868,71.8015,12.793487896959574,20.044943677747188,7.129918822704402,12353.990008513052,517.2114893919402,0,0.0,0.0,2.9123145587262043,10450.324718690536,1246.4611362516905,42921.9516960882,2692.8031806925164,307.7759503651149,41.065917535734336,5.010191576207157,1.4071764388119226,-2.213870328378704,1.8817421342993323,62.67286858024708,11.346088615794901,2377.4697,188.09393804348275,0.0,1.1098,0.2926322287764984,5.819233674377777,57.50094625049684,3.381230720485183,0.0,0.0,9747.954371975571,149.33159528127766,0.0,7.418557057704575,0.0,0.8257,296448.78413898754,11373.48600132632,0.0,9.519922797993285,399.6458,3.3607105156124804,0,0.0,3.1691,2.4462353568662536,1559.7596236663971,166.57343676703164,17.4888,3.151040569391436,79.95458951385352,14.893709250316466,0.0,17.474851511433123,24.01471362013691,2.3653263167842953,74.21902779860258,10.463653022527078,42.422664377501015,14.880343318800955
74,M1803-18.5,2.5735,2.9761326689262346,10436.6211,5091.568098845587,1.6501,3.1746235055307266,0.0,5.754179652158511,294.16181814825154,42.38569208927394,0.0,17707.35587589446,0.0,2.766739121585907,156477.85581407516,613.9406859752086,4.0149,2.3749,15632.521984073292,1240.3441258636803,0.0,34.716,62.2755,13.056086386036633,20.831551548673257,7.259787603529082,9702.389754650998,515.9272883475724,0,0.0,0.0,3.0225766903370057,9874.283558874127,1246.6808395913106,22179.895747873423,2632.375265788837,278.3577475392519,40.99790928147108,13.181356066162355,1.5066885012992581,-2.213870328378704,1.9291545557568492,46.25781441800344,11.172658383190218,1417.1812,171.41030460324,0.0,1.2262,0.8565306581025656,5.819233674377777,54.88188359137708,3.402626270273118,0.0,0.0,5929.147023945146,148.75196261811575,0.0,8.003890737536237,0.0,0.9456,156343.45225439756,11370.78489924209,0.0,10.362872551554048,632.703,3.722270253453973,0,0.0,3.1938,2.475434228813718,1361.0990274897676,166.97360921049855,16.5331,3.384210150086827,174.4610894478892,15.749479968651736,0.0,17.474851511433123,23.396320205454337,2.3767409229599177,72.62164405241585,10.568637794240091,44.33750423576101,14.908081609831099
75,M1803-3.6,0.0,3.5182594649982812,26217.0801,5096.22041439942,3.562,3.112148711399923,0.0,5.03368414576392,324.5000880312643,37.486363114294505,0.0,17781.182104758616,0.0,2.604100874949731,64572.62682562869,568.4097505313483,0.0,2.5991,3388.125204344045,1239.2239084049893,0.0,31.7827,70.7613,12.702839734470835,18.813767127776355,6.956819515292496,9846.347292547023,514.998285401106,0,0.0,0.0,2.6881753251915335,8700.083750919328,1245.2118366614795,45410.10118726812,2623.3929809058614,261.19033510923214,39.07196798078813,4.370340635497119,1.3435104502561208,-2.213870328378704,1.8095381454938733,48.25623562197404,10.801579743142696,1795.0669,177.20389051571505,0.0,1.3725,-3.93257954818705,13.977098631941189,55.84410582962128,3.3215039101516575,0.0,0.0,10896.287479991091,149.4995500437754,24.1733,5.889502955973311,0.0,0.7489,302490.86857404804,11372.916645632537,0.0,7.94621981886685,309.9115,3.176170442490186,0,0.0,2.1794,2.4088559735240644,4108.970761549812,169.06883298340438,8.8013,2.8711473438245387,-24.70980520477336,17.936803751866222,0.0,17.474851511433123,20.242268821654307,2.3303058200314313,84.24116003732972,10.384369917132192,40.12066108906103,14.864672948820106
76,M1803-12.5,0.0,3.0644676394196093,23490.6602,5094.080779347542,3.6069,3.1224291780388227,0.0,4.813737266336318,208.59187029832606,36.48391836764164,0.0,17785.25547985766,0.0,2.579939023875168,3575.3801418336457,536.9827514607053,0.0,2.7035,4939.638826805795,1239.3359319107985,0.0,30.4022,4312.6743,25.525707785087,7.535317863793623,6.774862490734002,9156.934703145522,514.5962024827128,0,0.0,0.0,2.5857530003789235,5928.658070754932,1245.590244101123,44308.26814278546,2573.51793862353,259.45146986045773,38.71378248804594,3.8479188572744247,1.319603819313738,-2.213870328378704,1.8058441765549447,24.373913193803496,10.451073609800604,1422.0889,171.82937983192954,0.0,0.9332,-1.2459600199611338,5.819233674377777,52.84668432632168,3.292081539869988,0.0,0.0,6285.332043494676,147.32136985886098,0.0,6.832293163237242,0.0,0.6959,343641.84406104503,11372.95282428991,0.0,8.035749752185685,190.96,3.016715876536652,0,0.0,1.9701,2.398163476742686,452.04381698821,174.68947092292163,6.3314,2.73487935199173,446.24019834757434,17.637778840686327,0.0,17.474851511433123,17.37567315364198,2.3133133520715177,41.831083063705364,10.103322173218078,34.20078764085392,14.852533004352633
