Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
680,ucsb mining,210.36,0,0,0,0,"Sun Mar 13, 2022 - 15:44:00",User,2,ppm,,,,SdAR_L2_B,Mining,,,3.1242,1.413,68234.2656,503.7544,7.1849,3.334,0,5.0145,816.56,31.3507,516109.8438,1655.4044,0,2.1725,6874.106,103.3713,0,3.1604,318.8936,19.5001,0,60.1611,79.8179,5.7045,49.623,4.8514,20859.7676,121.4315,0,0,0,2.6541,36400.7344,219.5494,4019.7021,705.3364,535.5266,32.7205,0,1.9082,56.7413,1.227,0,15.3539,690.5306,65.8386,173.934,3.5649,0,1.8295,130.9203,2.1627,0,0,1419.7126,25.7066,16.3923,4.0711,0,1.2117,339170.1875,366.0255,17.2753,3.4352,148.1519,1.1319,0,0,18.1997,1.6043,2955.2375,37.568,0,1.9694,56.2852,9.7314,0,0,57.354,1.3279,185.5889,6.4492,594.1664,3.1255
695,ucsb mining,210.56,0,0,0,0,"Sun Mar 13, 2022 - 16:50:14",User,2,ppm,,,,SdAR_L2,Mining,,,2.1599,1.4378,68416.0938,514.1188,5.8418,3.279,0,5.0884,792.1518,32.057,512958.3125,1671.9844,0,2.1737,6248.4624,103.7307,0,3.2286,758.9681,21.7901,0,56.416,78.9275,5.7698,47.8773,4.771,20819.5117,119.8317,0,0,0,2.7589,35664.0938,220.5055,4269.9961,721.8441,555.8828,32.7772,0,1.9442,56.1852,1.2172,9.9375,6.0306,809.657,68.3467,173.2253,3.5258,0,1.8692,132.31,2.1635,0,0,1714.5787,27.7631,13.0503,4.1688,0,1.2296,342417.9062,370.0946,12.1145,3.5068,150.1446,1.1265,0,0,22.4121,1.648,2935.6543,38.1104,0,2.344,42.7585,9.7054,0,0,61.8464,1.3395,183.2938,6.3564,646.6628,3.2148
722,ucsb mining,211.34,0,0,0,0,"Fri Apr 1, 2022 - 08:21:03",User,2,ppm,Mining,,,,,,SdAR_L2_A,2.3927,1.4493,63487.8125,483.347,7.3097,3.3981,0,5.1726,823.9242,32.4185,532902.3125,1616.4028,0,2.2088,5944.8486,101.9776,0,3.2801,0,26.28,0,57.8524,75.7198,5.7356,40.22,4.7351,20470.0215,122.4432,0,0,0,2.8006,35857.5664,221.7225,2980.113,673.2626,549.7074,33.6672,0,1.9504,54.7318,1.2394,0,13.3893,542.3781,59.6554,174.4015,3.6342,0,1.8295,130.7826,2.2084,0,0,1003.0273,23.5009,11.3306,4.1818,0,1.2865,330938.5625,363.3378,20.7553,3.5673,149.3402,1.1549,0,0,20.1265,1.6561,2941.8887,37.6686,0,2.0855,48.4555,9.7156,0,0,57.1556,1.3495,188.8007,6.6017,576.241,3.1324
725,ucsb mining,210.43,0,0,0,0,"Fri Apr 1, 2022 - 08:33:50",User,2,ppm,Mining,,,,,,SdAR_L2_B,2.0313,1.4377,67564.4531,502.5031,8.5264,3.2805,0,4.9577,791.3553,32.1002,518042.8438,1606.3655,0,2.1583,6653.0166,100.4404,0,3.2399,0,26.7966,0,56.2939,83.1098,5.6372,50.5816,4.7863,21014.2461,119.366,0,0,0,3.0622,37058.168,217.4695,2031.2844,666.2476,543.9893,32.3468,0,1.8883,57.1916,1.2108,8.9299,6.0066,567.9858,62.4806,173.0261,3.4932,0,1.8959,133.0434,2.141,0,0,1080.6528,24.1128,13.6287,4.1774,0,1.2266,340026.25,366.3058,18.4802,3.5411,147.8067,1.1097,0,0,19.2008,1.595,2997.0039,36.6582,0,1.9716,58.4306,9.5734,0,9.9288,61.0645,1.3243,192.5954,6.44,601.2007,3.083
732,ucsb mining,211.34,0,0,0,0,"Fri Apr 1, 2022 - 09:03:43",User,2,ppm,Mining,,,,,,SdAR_L2,2.9756,1.4451,68795.125,501.3253,7.5689,3.3593,0,5.2309,784.6842,31.9338,513375.3125,1670.225,0,2.2885,6961.5425,105.0586,0,3.2278,204.1273,18.8943,0,58.0667,85.4754,5.7605,49.0244,4.8969,21111.5859,123.4014,0,0,0,2.7533,36185.3594,219.7056,4042.7869,699.3626,559.5694,33.6233,0,1.9718,57.0755,1.2469,0,15.203,679.8208,64.2499,171.2615,3.5897,0,1.8933,131.6591,2.202,0,0,1197.6943,24.4975,11.482,4.1442,0,1.3128,341439.8125,365.0507,20.4743,3.5336,148.7409,1.1478,0,0,18.9924,1.6602,3018.8208,37.3908,0,2.0518,66.0611,9.8417,0,0,59.1464,1.3549,184.3504,6.5127,629.407,3.2483
744,ucsb mining,210.45,0,0,0,0,"Fri Apr 1, 2022 - 09:56:00",User,2,ppm,Mining,,,,,,SdAR_L2,4.5394,1.4757,66449.9453,505.5792,4.4883,3.3839,0,5.2664,820.6203,32.2749,521005.625,1702.0229,0,2.257,7345.1641,108.0205,0,3.2092,231.3567,19.3112,0,58.4453,77.4188,5.7116,44.8651,4.8842,20993.4785,124.5519,0,0,0,3.1348,35256.7344,217.1672,5736.9272,743.7307,561.8536,34.056,0,1.9768,56.9889,1.2649,20.4733,6.475,1011.7452,73.3479,173.7686,3.6532,0,1.8906,131.7192,2.2356,0,0,1403.8363,25.9063,16.2273,4.1863,0,1.2943,334537.625,368.0047,16.9222,3.5349,147.6544,1.1578,0,0,18.9801,1.6647,3030.1472,38.2514,0,2.2573,50.5266,9.8048,0,10.3428,62.0175,1.3858,192.5989,6.7197,595.6503,3.205
750,ucsb mining,210.05,0,0,0,0,"Fri Apr 1, 2022 - 10:20:57",User,2,ppm,Mining,,,,,,SdAR_L2,3.943,1.4995,62876.543,489.4675,6.5414,3.3311,0,5.0432,812.7685,32.9467,534754.5625,1625.365,0,2.3331,9147.2002,118.292,0,3.2886,1011.7839,22.5087,0,57.6858,75.4201,5.7234,47.2671,4.8894,20726.6445,122.6024,0,0,0,3.1949,34099.0234,217.329,3987.9612,710.8762,541.2528,33.2852,0,1.9483,54.8267,1.2398,23.0068,6.5205,1138.9989,76.0704,169.2103,3.5675,0,1.9347,131.302,2.2046,0,0,1847.5094,28.1317,13.1602,4.2657,0,1.2273,324597.2812,365.3073,15.665,3.6088,150.85,1.1559,0,0,18.046,1.6618,2858.105,37.4449,0,2.0923,48.9809,9.6609,0,10.4223,63.5746,1.376,188.4177,6.5967,590.165,3.1552
760,ucsb mining,211.17,0,0,0,0,"Sun Apr 10, 2022 - 10:41:36",User,2,ppm,Mining,,,,,,SdAR_L2_A,5.2948,1.4966,64828.7188,492.6551,6.3134,3.2956,0,5.0834,803.0371,32.3659,527195.5625,1597.2656,0,2.1428,6775.0449,106.2622,0,3.2756,25.2322,18.1906,0,56.1367,77.9979,5.891,40.4297,4.5879,20960.2031,119.4623,0,0,0,2.7001,36767.4961,227.9226,3147.25,686.1856,554.4991,32.5354,0,1.9128,56.212,1.2095,9.727,5.9718,658.4501,63.121,177.1933,3.5378,0,1.8636,133.2322,2.1513,0,0,1171.3771,24.4164,12.8514,4.2004,0,1.2382,332292.8125,365.243,15.7224,3.5543,148.4677,1.1139,0,0,19.9299,1.6048,3210.2727,39.2989,0,2.0066,48.9673,10.1797,0,0,61.4747,1.3307,190.423,6.4017,605.8322,3.0998
763,ucsb mining,209.99,0,0,0,0,"Sun Apr 10, 2022 - 10:54:52",User,2,ppm,Mining,,,,,,SdAR_L2_B,5.6982,1.5005,67743.0078,502.5038,6.3214,3.2872,0,5.0497,823.0666,32.4384,515397.9375,1640.2977,0,2.1512,7765.3779,110.8173,0,3.2548,243.7921,19.152,0,56.5256,79.9164,5.8147,42.3773,4.6457,20936.1484,120.4248,0,0,0,3.0205,36726.2617,225.7847,3531.0549,696.5485,537.5148,32.4413,0,1.9014,55.5145,1.2116,0,11.9209,825.9944,68.3278,173.1178,3.526,0,1.8689,134.1909,2.1742,0,0,1366.0371,25.5099,12.7961,4.1892,0,1.2349,339487.1562,367.3937,21.4883,3.5753,149.2782,1.1255,0,0,18.1771,1.5903,3030.6602,37.8647,0,2.0216,60.751,9.9703,0,9.6498,58.4654,1.325,181.5246,6.3621,586.4538,3.0785
772,ucsb mining,210.16,0,0,0,0,"Sun Apr 10, 2022 - 11:35:45",User,2,ppm,Mining,,,,,,SdAR_L2,3.0652,1.4185,69794.6172,511.14,4.8133,3.2955,0,4.9305,793.4421,31.3599,510594.1875,1679.2889,0,2.2463,6743.0605,105.5702,0,3.1616,103.9323,18.7266,0,57.2957,84.4417,5.8117,49.2605,4.8507,20694.6738,121.3536,0,0,0,3.0873,35805.418,221.3233,4085.1707,708.1132,555.4324,33.2034,0,1.9512,55.6008,1.2258,0,13.2154,778.4331,67.5452,171.1846,3.554,0,1.8174,132.1502,2.1878,0,0,1380.5522,25.8451,12.8207,4.0718,0,1.253,344112.625,369.5145,14.4291,3.4381,148.4824,1.1362,0,0,19.4282,1.6449,2946.3552,37.8577,0,2.0615,50.3262,9.7651,0,10.0354,57.1051,1.3321,188.3463,6.5238,620.5611,3.197
784,ucsb mining,211.38,0,0,0,0,"Sun Apr 10, 2022 - 12:30:07",User,2,ppm,Mining,,,,,,SdAR_L2,3.6701,1.4769,69365.2266,509.2168,5.7951,3.369,0,5.0795,818.8272,32.5711,511329.9688,1696.8998,0,2.2593,6339.3779,101.8198,0,3.3012,0,26.9661,0,57.9612,82.8773,5.6723,43.6279,4.8001,20723.7891,122.9043,0,0,0,3.0344,35593.332,215.6568,4197.9644,706.2449,557.7091,33.7037,0,1.9902,56.0102,1.2465,10.344,6.2396,662.4958,63.9498,173.5686,3.6195,0,1.918,131.0097,2.212,0,0,1133.1469,24.4342,15.1742,4.225,0,1.2259,344641.1562,367.7619,15.0932,3.5598,149.4513,1.1546,0,0,19.0902,1.6584,3000.8533,37.1768,0,2.2826,56.9428,9.6487,0,9.8,59.2588,1.3603,188.0299,6.6034,626.1964,3.2523
844,ucsb mining,211.02,0,0,0,0,"Wed Apr 20, 2022 - 19:03:38",User,2,ppm,,,,,,Mining,SdAR_L2,2.4258,1.453,62781.6328,487.254,7.7205,3.341,0,5.0429,792.8325,32.3093,532423.125,1603.3606,0,2.1829,5603.5669,100.3085,0,3.262,80.0795,18.8586,0,57.0912,82.9643,5.9098,45.5348,4.7902,20811.918,121.184,0,0,0,3.4055,36483.6914,223.9865,2479.0894,677.1011,567.4325,33.3901,0,1.9432,54.4821,1.2215,0,15.193,430.8969,57.9156,173.1588,3.5681,0,1.8883,133.4648,2.1896,0,0,770.2383,22.5381,15.5591,4.213,0,1.2705,332219.5312,366.1073,13.9842,3.5414,146.7338,1.1286,0,0,20.2257,1.6354,2935.2102,38.6033,0,2.0346,52.3289,9.9103,0,9.9356,56.6353,1.332,198.5973,6.65,616.876,3.1806
847,ucsb mining,211.17,0,0,0,0,"Wed Apr 20, 2022 - 19:18:29",User,2,ppm,,,,,,Mining,SdAR_L2,2.6196,1.4253,67693.0312,500.8289,6.4236,3.3889,0,5.0578,813.4955,31.7695,516977.4688,1678.151,0,2.2092,5861.27,97.6304,0,3.1935,71.3572,18.3831,0,58.2603,83.3044,5.7192,44.8045,4.8649,20525.3242,123.6335,0,0,0,3.1244,36879.2734,220.245,3598.2046,692.3328,536.6981,33.5684,0,1.9915,56.7061,1.2614,0,13.7277,415.6908,57.6556,171.3464,3.6343,0,1.8309,133.6207,2.2507,0,0,817.9886,22.4452,13.7519,4.1144,0,1.257,341136.1562,366.9738,15.3929,3.4747,147.8982,1.1597,0,0,20.2624,1.6669,3033.0952,37.3417,0,2.2002,56.048,9.7208,0,10.0526,57.8632,1.3688,191.9394,6.7146,638.9736,3.3117
850,ucsb mining,211.29,0,0,0,0,"Wed Apr 20, 2022 - 19:39:03",User,2,ppm,,,,,,Mining,SdAR_L2,1.8874,1.4287,69095.9609,505.1716,4.5688,3.3242,0,5.3817,804.9615,32.0349,512395.8438,1654.7057,0,2.1959,5808.5684,98.2585,0,3.1951,30.5291,18.3437,0,75.0317,78.5271,5.7038,41.7626,4.6669,19982.5469,119.2038,0,0,0,2.7264,36679.0898,220.7092,2906.8916,678.4101,536.6805,32.7555,0,1.9018,55.6162,1.2172,0,9.083,417.7888,57.4377,176.9124,3.5879,0,1.8402,132.5242,2.1728,0,0,830.6414,22.7357,13.4789,4.1555,0,1.2722,345901.5312,368.5951,16.6119,3.5165,146.7958,1.1244,0,0,19.8754,1.634,3022.3032,37.6276,0,1.9882,54.5145,9.7576,0,0,55.7836,1.3201,188.2518,6.4693,599.5063,3.1302
863,ucsb mining,211.19,0,0,0,0,"Wed Apr 20, 2022 - 20:44:49",User,2,ppm,,,,,,Mining,SdAR_L2,2.6559,1.495,67597.8594,502.6649,6.1755,3.3321,0,5.3215,813.6159,33.2825,518487.625,1652.4155,0,2.1972,5782.6753,101.0974,0,3.3275,0,27.5962,0,56.8744,75.7718,5.7576,46.7443,4.8073,20414.416,120.6194,0,0,0,2.755,35832.1914,219.9716,3134.0488,683.8121,555.9222,33.287,0,1.947,55.5923,1.2301,0,10.7888,675.3188,64.0235,173.6805,3.5757,0,1.9317,133.1176,2.1947,0,0,741.9211,22.5003,15.0321,4.3219,0,1.2492,341397.375,367.4772,15.4063,3.6443,150.4957,1.1436,0,0,19.603,1.6343,2946.4531,38.1507,0,2.0513,52.9696,9.8001,0,0,61.9099,1.3588,189.5487,6.5241,621.822,3.2004
875,ucsb mining,210.83,0,0,0,0,"Wed Apr 20, 2022 - 21:34:07",User,2,ppm,,,,,,Mining,SdAR_L2,0,2.968,68278.4375,509.4263,5.0213,3.3917,0,5.2662,824.0466,32.3735,516611.4062,1691.493,0,2.2742,5540.6968,100.2283,0,3.2538,63.1083,18.7731,0,58.2285,81.513,5.8128,44.9925,4.8486,20707.4961,123.2126,0,0,0,2.7638,35518.4336,219.7561,4040.5029,706.8453,560.7852,33.8729,0,1.9875,56.2941,1.2532,0,13.8456,537.5072,60.6948,175.8658,3.6554,0,1.8587,131.7265,2.2263,0,0,855.4883,23.2524,15.8633,4.1993,0,1.2681,341963.2812,369.9867,14.5934,3.534,148.6141,1.1552,0,0,20.1944,1.6822,2875.3726,37.9112,0,2.6506,61.3912,9.8238,0,0,59.406,1.3674,181.8731,6.5317,626.16,3.2622
884,ucsb mining,210.89,0,0,0,0,"Wed Apr 20, 2022 - 22:11:16",User,2,ppm,,,,,,Mining,SdAR_L2,2.7096,1.4922,64677.7148,492.17,4.802,3.4487,0,5.4041,787.2419,33.0719,529343.1875,1676.8604,0,2.3727,8626.543,118.7586,0,3.3219,1061.4763,22.5615,0,58.7181,83.9579,5.9296,47.2878,5.0054,20440.2207,125.3125,0,0,0,3.1861,34652.7852,221.6786,4580.9277,716.6553,579.5378,34.9334,0,2.0103,55.3572,1.2744,11.8597,6.3527,1002.4338,72.5134,174.4492,3.7206,0,1.9445,133.8261,2.2878,0,0,2133.0918,29.1795,8.3804,4.2734,0,1.3576,327603.8438,365.6384,15.218,3.6336,150.7386,1.1872,0,0,18.8592,1.7158,2874.9453,38.3495,0,2.3917,61.3028,9.9781,0,10.2621,59.2212,1.3974,183.9911,6.717,623.9883,3.3249
887,ucsb mining,210.79,0,0,0,0,"Wed Apr 20, 2022 - 22:23:28",User,2,ppm,,,,,,Mining,SdAR_L2,2.07,1.4089,67598.2188,504.3012,5.697,3.4166,0,5.1151,803.9916,31.5564,519704.75,1702.2441,0,2.3327,6937.8208,110.8212,0,3.1759,506.2152,20.5656,0,58.0757,81.3314,5.9987,45.7431,4.9045,20706.0625,124.3124,0,0,0,3.1762,35304.9727,225.0083,4517.0298,716.2728,578.7555,34.4709,0,2.0398,56.3251,1.275,11.3377,6.2021,744.663,65.9073,174.6897,3.6736,0,1.8265,128.7774,2.23,0,0,1372.3823,25.8791,16.4956,4.1058,0,1.2547,336760.8125,369.5895,15.3318,3.4537,148.3867,1.1638,0,0,20.3467,1.7079,2803.6431,39.3001,2.5338,1.4716,62.9932,10.128,0,10.2687,59.6396,1.3764,187.3057,6.6723,641.7404,3.3261
893,ucsb mining,210.02,0,0,0,0,"Sun Apr 24, 2022 - 10:59:39",User,2,ppm,,,,,,SdAR_L2,Mining,2.9091,1.4911,63135.3125,492.1205,6.0044,3.3826,0,5.2468,829.8255,33.1986,534137.4375,1606.3496,0,2.2588,5621.7358,97.8746,0,3.3295,157.5949,19.2134,0,56.8005,80.0821,5.6515,50.478,4.9002,20455.5098,120.7599,0,0,0,3.0533,35920.2539,215.6498,2568.9966,678.3581,564.7066,33.4427,0,1.9574,57.2735,1.2394,10.9275,6.1504,519.2305,60.3202,179.581,3.6353,0,1.9433,131.9089,2.1973,0,0,882.4259,23.4485,15.2654,4.3,0,1.2902,330667.3125,366.8142,19.0861,3.6428,149.8889,1.1421,0,0,20.2509,1.6653,2891.5054,36.7263,0,3.1466,60.9689,9.559,0,9.8099,56.8753,1.3356,191.0033,6.5689,615.7189,3.1869
896,ucsb mining,211.3,0,0,0,0,"Sun Apr 24, 2022 - 11:14:16",User,2,ppm,,,,,,SdAR_L2,Mining,3.0191,1.4334,67651.3828,499.3722,8.0289,3.4244,0,5.3139,823.7201,31.8648,518563.7812,1677.59,0,2.2258,6075.5347,99.0528,0,3.2256,207.2146,19.0055,0,79.7502,75.4148,5.6402,47.0775,4.9118,20150.7148,122.9831,0,0,0,3.1164,36801.918,219.9264,3596.75,691.1125,543.8837,33.7868,0,1.98,55.4093,1.2523,0,9.1602,533.9964,59.5476,172.7053,3.6547,0,1.8599,132.9221,2.2432,0,0,918.6476,23.0439,17.9461,4.144,0,1.3202,339588.3125,367.373,14.9697,3.4779,148.1601,1.1615,0,0,21.9729,1.6941,2947.2009,37.1471,0,2.0975,51.355,9.6013,0,9.9943,55.5522,1.3563,189.916,6.697,602.5377,3.2277
899,ucsb mining,210.35,0,0,0,0,"Sun Apr 24, 2022 - 11:28:23",User,2,ppm,,,,,,SdAR_L2,Mining,1.718,1.4201,67641.6797,501.1835,8.0855,3.3232,0,5.1103,816.5521,31.962,520552.4375,1635.5369,0,2.1932,5844.0107,99.8622,0,3.2332,181.3644,19.0451,0,56.5629,80.7109,5.7741,48.2257,4.8179,20555.7773,120.4223,0,0,0,2.7165,36245.9258,221.6022,2907.7637,679.2706,587.7788,33.6631,0,1.9446,56.1313,1.2256,0,14.0562,539.4667,59.6426,171.8808,3.5428,0,1.8869,131.371,2.1753,0,0,902.1313,23.2101,12.7054,4.134,0,1.2171,338653.0312,366.2347,21.1997,3.5217,147.95,1.1292,0,0,20.3401,1.6353,2942.1692,37.7298,0,2.1227,64.3012,9.8704,0,0,58.3514,1.3323,186.3529,6.4524,620.5315,3.1817
906,ucsb mining,210.72,0,0,0,0,"Sun Apr 24, 2022 - 11:59:35",User,2,ppm,,,,,,SdAR_L2,Mining,2.5058,1.4588,68681.125,504.3762,7.9935,3.4345,0,5.1718,811.7319,32.5474,516673.125,1694.8573,0,2.2466,5670.625,101.023,0,3.2382,249.9151,19.3469,0,57.8348,76.4652,5.8113,47.143,4.923,20187.8613,123.0449,0,0,0,3.1619,35751.1055,222.2791,4142.771,702.2078,567.506,34.2479,0,1.9843,54.8071,1.2481,0,13.8649,539.6418,60.7886,173.8068,3.6653,0,1.8943,132.5964,2.2372,0,0,1036.0931,23.9017,11.8056,4.2042,0,1.3177,341235.375,368.193,17.2989,3.5703,146.8214,1.1572,0,0,20.3804,1.6807,2842.0962,38.2202,0,2.0674,55.9115,9.8396,0,10.1614,55.1567,1.3548,192.9704,6.7378,615.312,3.2592
915,ucsb mining,210.49,0,0,0,0,"Sun Apr 24, 2022 - 12:37:10",User,2,ppm,,,,,,SdAR_L2,Mining,1.8369,1.4283,68719.8047,507.1497,9.7552,3.3536,0,5.1792,799.3023,32.0117,515550.9062,1676.0909,0,2.1967,5667.3652,101.3946,0,3.2494,397.7119,20.0838,0,56.0114,76.5704,5.7778,47.1433,4.8021,20146.3047,119.9527,0,0,0,3.0158,35289.332,220.8357,4474.083,711.757,547.9685,33.0903,0,1.9127,54.201,1.2138,0,14.5639,622.452,62.4219,172.0704,3.5537,0,1.8812,130.6864,2.1738,0,0,1104.2434,24.4863,14.1573,4.1618,0,1.2813,342186.4062,368.2277,13.9735,3.5036,149.0586,1.1364,0,0,17.1095,1.5963,2929.5361,38.1306,0,2.05,48.2049,9.7785,0,9.9775,54.9214,1.316,191.5668,6.5547,583.3616,3.1026
930,ucsb mining,211.05,0,0,0,0,"Sun Apr 24, 2022 - 13:40:34",User,2,ppm,,,,,,SdAR_L2,Mining,1.637,1.415,68716.5,509.8262,6.3516,3.2772,0,5.0478,772.5522,31.6328,515087.2812,1658.2555,0,2.2458,6020.2886,103.005,0,3.1491,512.061,20.7195,0,55.6513,78.2099,5.7309,44.4194,4.675,20347.7559,118.5374,0,0,0,2.7007,35349.3867,219.1695,4121.0757,710.1853,552.2398,32.5982,0,1.8892,56.5128,1.2109,0,13.7025,727.3839,66.3679,173.494,3.514,0,1.828,130.7494,2.1482,0,0,1251.0345,25.4939,13.2384,4.1266,0,1.2212,342162.2188,368.3369,13.7553,3.479,148.3051,1.1164,0,0,18.7627,1.6211,2805.0762,37.4256,0,2.8308,51.24,9.6131,0,0,56.8533,1.3069,188.7238,6.3984,592.85,3.0785
941,ucsb mining,210.53,0,0,0,0,"Tue May 3, 2022 - 18:59:53",User,2,ppm,,,,,,SdAR_L2,Mining,2.6553,1.4623,61074.7812,492.5979,6.8124,3.532,0,5.23,794.808,32.4309,538477.25,1681.8441,0,2.3533,5546.2295,100.0278,0,3.2744,0,28.2269,0,59.4848,77.7834,5.7977,38.9383,4.9353,19969.4727,126.458,0,0,0,3.2166,35774.1406,220.8166,3065.8503,697.9697,529.1221,34.7186,0,2.0744,57.5185,1.3177,8.2561,6.4408,490.8221,60.8223,172.993,3.7822,0,1.8766,131.1062,2.3129,0,0,758.1113,22.9621,17.2338,4.2381,0,1.2747,328945.2812,372.148,13.5213,3.5528,145.6151,1.1925,0,0,22.1362,1.7707,2966.8396,38.4165,0,2.4409,52.6554,9.8619,0,10.8312,62.1429,1.4385,185.0677,6.8844,612.8854,3.3622
944,ucsb mining,210.1,0,0,0,0,"Tue May 3, 2022 - 19:12:11",User,2,ppm,,,,,,SdAR_L2,Mining,0,3.3171,67638.3828,501.9994,9.1042,3.4019,0,5.4309,794.9438,31.8776,518135.375,1668.7544,0,2.3042,6065.2549,98.8534,0,3.1988,64.8229,18.5355,0,58.0312,81.5016,5.6905,45.7472,4.8859,20352.6641,123.1298,0,0,0,2.89,36206.9922,218.2827,2800.7883,679.0624,572.7569,34.271,0,1.9997,55.2144,1.2513,0,10.7122,548.091,61.1899,169.3411,3.6131,0,1.8632,133.8605,2.2488,0,0,882.6977,23.001,9.5755,4.1222,0,1.3119,341200.25,367.7852,13.0406,3.4909,148.667,1.1615,0,0,18.4637,1.6693,3117.3894,37.3997,0,2.1084,57.2872,9.7703,0,0,57.7133,1.3663,189.0702,6.6562,630.9745,3.2894
947,ucsb mining,210.66,0,0,0,0,"Tue May 3, 2022 - 19:25:24",User,2,ppm,,,,,,SdAR_L2,Mining,4.1257,1.5155,67748.7656,506.3055,5.1502,3.4236,0,5.1843,793.5273,33.1142,514996.7188,1707.1478,0,2.2818,5942.1719,100.6752,0,3.3325,0,27.3122,0,58.5911,80.7183,5.8117,44.3607,4.8854,20507.8457,124.1075,0,0,0,3.0837,36591.7344,223.9762,4161.3091,709.4408,567.5847,34.4105,0,1.9772,57.208,1.275,0,12.9644,549.3483,60.6626,175.2195,3.687,0,1.9492,131.3407,2.2421,0,0,866.1438,22.8849,12.63,4.2995,0,1.2762,342577.25,370.0214,17.7372,3.6489,146.7065,1.1608,0,0,18.9991,1.6787,3103.0984,38.167,0,2.1152,58.8262,9.9857,0,10.3579,65.1667,1.4095,180.4168,6.609,596.1085,3.2227
954,ucsb mining,210.76,0,0,0,0,"Tue May 3, 2022 - 19:56:14",User,2,ppm,,,,,,SdAR_L2,Mining,1.7151,1.4092,68301.7188,504.3722,6.4203,3.3694,0,5.2767,813.7137,31.7117,514960.0312,1687.9554,0,2.2086,5589.7832,100.6402,0,3.1998,0,33.4111,0,57.5842,81.1265,5.8566,43.2213,4.8087,20482.0078,122.7172,0,0,0,3.0457,35647.0508,223.2482,4142.8428,703.0938,573.5152,34.128,0,1.9756,54.9514,1.2414,11.0656,6.2055,548.307,60.2127,171.5012,3.6141,0,1.8461,130.0961,2.2048,0,0,878.4572,23.0335,13.0758,4.1043,0,1.3291,343403,368.9005,15.9908,3.4707,147.5777,1.1509,0,0,19.4802,1.6478,3035.9006,38.7466,0,2.0699,53.4189,10.0042,0,10.2066,56.971,1.3505,188.1412,6.6267,628.8602,3.2661
963,ucsb mining,210.15,0,0,0,0,"Tue May 3, 2022 - 20:36:51",User,2,ppm,,,,,,SdAR_L2,Mining,3.4055,1.4717,68846.6562,511.6037,5.1342,3.327,0,5.1164,809.9577,32.4988,513956.2188,1676.8706,0,2.2347,5450.5527,99.0976,0,3.2541,0,27.4106,0,56.6393,80.1806,5.7634,50.3714,4.8819,20691.5039,120.966,0,0,0,2.7768,35739.6953,219.8569,4161.4438,710.1718,593.1464,33.858,0,1.9237,56.4554,1.2305,14.8054,6.1348,587.8304,60.6251,175.4993,3.5833,0,1.8853,131.3706,2.1805,0,0,808.1251,23.0197,14.4418,4.2172,0,1.2329,343716.1875,369.7196,16.1537,3.5631,147.3461,1.1295,0,0,19.1603,1.6381,3022.6184,38.1501,0,2.1795,56.8865,9.8705,0,0,60.3685,1.3451,187.1833,6.4757,597.26,3.1339
972,ucsb mining,211.44,0,0,0,0,"Tue May 3, 2022 - 21:14:49",User,2,ppm,,,,,,SdAR_L2,Mining,0,3.6022,65625.8203,508.037,6.5358,3.2756,0,5.1103,760.6843,32.4562,520289.625,1665.079,0,2.2463,5684.9883,101.3579,0,3.3125,0,28.0747,0,55.6143,68.1117,5.7737,47.6449,4.8124,19793.9629,117.9328,0,0,0,3.107,35268.4336,221.1508,3585.3442,708.5165,512.2081,32.1648,0,1.9051,53.2776,1.2077,21.6291,6.3735,608.7466,63.0728,170.0032,3.5069,0,1.8888,127.1019,2.1313,0,0,799.3425,23.3004,14.5666,4.251,0,1.2282,342562.0938,372.0916,14.0276,3.5787,143.9825,1.1097,0,0,18.2696,1.6176,2921.9419,38.412,0,2.0397,52.8174,9.8808,0,10.0649,62.9395,1.3425,188.273,6.4777,597.7017,3.1089
